# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=1
# stan_version_patch=0
# init=random
# seed=385583929
# chain_id=2
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=./diagnostic_file.dat_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,alpha,beta,p_alpha,p_beta,g_alpha,g_beta
-84.7037,0.907808,0.46918,0,0,-5.17521,-2.71094,1.9217,-0.0458988,-3.88599,-1.73654
-84.9224,0.960053,0.46918,1,0,-4.65453,-3.24482,3.89793,-1.43793,2.21067,0.056816
-84.3882,0.968481,0.46918,1,0,-4.96081,-2.75434,-3.36666,1.59193,0.721625,-0.0288752
-84.5832,0.960592,0.46918,1,0,-4.82432,-2.91665,-0.440204,-0.957287,2.42058,0.349146
-84.4963,0.982678,0.46918,1,0,-5.06996,-2.78403,1.44455,-0.577752,-2.24743,-1.41004
-84.7506,0.978035,0.46918,1,0,-5.10711,-2.85808,0.353127,0.00764372,-3.80112,-2.42248
-84.46,0.963489,0.46918,0,0,-4.93528,-2.67458,1.96039,1.18449,2.26273,0.873437
-84.7819,0.97556,0.46918,1,0,-5.01969,-2.99168,0.593785,-0.20144,-3.3238,-2.6733
-84.8543,0.951992,0.46918,1,0,-4.69956,-3.25032,3.14538,0.109114,0.908127,-0.723304
-85.0625,0.766211,0.46918,1,0,-4.62914,-3.16003,2.90448,0.984046,4.35468,1.2764
-85.8145,0.960947,0.46918,1,0,-4.6175,-3.6971,-1.6767,0.294315,-4.23587,-4.35512
-85.1471,1,0.46918,1,0,-4.60501,-3.17819,0.53938,-2.24867,4.76654,1.52384
-84.5391,1,0.46918,1,0,-4.85408,-2.97439,-3.81125,1.66286,0.853909,-0.510132
-84.8937,0.926213,0.46918,1,0,-4.67554,-3.15668,-0.638851,-1.20776,3.06086,0.540683
-86.1032,0.620989,0.46918,0,0,-4.66482,-2.69195,2.32213,-2.56252,10.5612,4.07676
-85.2952,1,0.46918,1,0,-5.27512,-2.74805,-3.40891,0.325049,-6.18004,-2.90992
-88.2921,0.815345,0.46918,1,0,-5.66625,-2.60623,-3.0002,1.98593,-11.3829,-3.88783
-85.2968,0.964479,0.46918,0,0,-5.33906,-2.27099,5.76401,2.10688,-4.35015,1.83942
-87.0505,0.636829,0.46918,0,0,-5.5002,-2.7316,0.0354102,2.46895,-9.80711,-4.34257
-85.1801,1,0.46918,1,0,-5.27967,-2.69475,-4.56926,-0.849834,-5.84923,-2.43337
-84.3747,1,0.46918,1,0,-5.04258,-2.60729,-3.00536,-0.844855,0.102166,0.359617
-84.4379,0.968629,0.46918,1,0,-4.99059,-2.83993,0.864532,0.883333,-0.962595,-1.05163
-84.9886,0.761826,0.46918,1,0,-5.25846,-2.28282,3.78129,1.329,-2.69516,2.10163
-89.0628,0.461767,0.46918,1,0,-5.79251,-2.30093,-6.10684,2.69645,-11.7153,-0.385937
-85.0725,1,0.46918,1,0,-5.28323,-2.27766,6.93288,-0.416194,-3.21054,2.03502
-85.3609,0.962902,0.46918,0,0,-5.32262,-2.21314,-0.305535,0.140189,-3.73681,2.67999
-85.3941,0.992803,0.46918,0,0,-5.36981,-2.30181,0.515984,-0.974968,-5.11549,1.29392
-85.1346,0.989141,0.46918,2,0,-5.30668,-2.28796,2.77257,-0.797637,-3.76392,1.78547
-84.5835,1,0.46918,1,0,-5.1733,-2.42988,2.23888,-1.12185,-1.65418,0.971173
-84.4299,0.901157,0.46918,1,0,-4.91989,-2.78734,-3.35519,-0.35554,1.4278,0.168846
-84.4595,0.987161,0.46918,1,0,-5.08797,-2.48275,1.70012,-0.644681,0.0210661,1.08213
-85.2542,0.932488,0.46918,2,0,-4.49207,-3.50189,0.133605,1.34743,2.16682,0.153174
-84.9105,0.436522,0.46918,1,0,-4.66022,-3.23316,-5.99573,-1.05384,2.24536,0.0759548
-85.529,0.81793,0.46918,0,0,-4.58858,-3.05161,-0.716331,0.695472,7.48118,2.89542
-86.0597,0.997156,0.46918,1,0,-4.48503,-3.88007,-0.488964,2.59205,-4.3532,-4.53709
-84.7334,0.987898,0.46918,2,0,-4.95298,-3.04912,-0.666642,3.09316,-2.506,-2.40141
-85.0871,0.845609,0.46918,0,0,-5.08632,-2.22106,-2.37047,5.37805,1.86414,3.80248
-85.1376,0.997867,0.46918,1,0,-5.33166,-2.47877,-0.0627795,1.34121,-5.35094,-0.582777
-85.0617,0.962694,0.46918,1,0,-4.76625,-2.75072,2.81493,-0.451694,6.3461,2.32963
-85.1998,0.992323,0.46918,1,0,-5.3096,-2.6238,-1.76166,0.477276,-5.89243,-1.95518
-84.6013,0.882721,0.46918,1,0,-4.90702,-2.62593,-3.16206,-2.41938,3.57467,1.5462
-84.9117,0.955889,0.46918,1,0,-5.01619,-3.04123,0.599003,0.475857,-3.80823,-3.07396
-84.5996,0.99707,0.46918,1,0,-4.94191,-2.55384,-2.10764,0.230626,3.30712,1.74945
-85.0164,0.992157,0.46918,1,0,-4.83639,-3.26833,-1.38485,0.503162,-2.70274,-2.919
-85.0164,0.726208,0.46918,0,0,-4.83639,-3.26833,1.54573,2.08648,-2.70274,-2.919
-84.4211,0.994622,0.46918,1,0,-5.06137,-2.52642,1.21122,-3.05943,0.337104,0.900244
-84.6763,0.936583,0.46918,1,0,-5.21111,-2.41283,1.94753,0.248399,-2.40676,0.896695
-85.1681,0.884216,0.46918,1,0,-4.53727,-3.46876,-2.73644,2.24165,1.54053,-0.288709
-84.9449,0.99935,0.46918,3,0,-4.68809,-3.33285,1.60603,-1.16623,-0.10283,-1.36765
-85.204,0.880335,0.46918,1,0,-4.66457,-2.97352,1.14363,-2.19571,6.32855,2.23834
-84.4982,0.803009,0.46918,1,0,-4.94588,-2.92698,-2.21256,-3.09963,-0.871503,-1.26455
-85.0351,0.861117,0.46918,0,0,-4.76786,-2.75789,1.12625,0.750195,6.20106,2.26002
-86.1281,0.988999,0.46918,1,0,-4.64797,-3.73183,2.00975,-2.23442,-5.39801,-5.23798
-85.726,0.697113,0.46918,1,0,-4.57942,-3.012,-0.994221,4.66178,8.47426,3.36225
-85.3002,1,0.46918,1,0,-4.97615,-3.19876,-2.13144,0.30074,-4.81693,-4.05331
-86.8098,0.804647,0.46918,1,0,-4.70024,-2.44619,-3.24184,0.768992,12.3686,5.02457
-86.7963,1,0.46918,0,0,-4.77292,-2.28262,-3.70264,-0.0360024,11.2915,5.43301
-87.5106,0.788944,0.46918,0,0,-4.73456,-2.23983,-2.51478,-1.1075,13.0906,6.10225
-84.8884,1,0.46918,0,0,-5.13846,-2.26328,-5.91587,-0.882918,0.257163,3.00675
-84.7316,0.863529,0.46918,2,0,-4.80154,-3.16173,-4.90516,1.43985,-0.376743,-1.41783
-84.6634,0.994643,0.46918,3,0,-5.15629,-2.35823,-1.04343,1.997,-0.770734,1.83813
-84.8536,0.963082,0.46918,1,0,-5.04556,-2.31515,1.04802,-0.384732,2.37559,3.03044
-84.8921,1,0.46918,1,0,-5.09284,-2.27406,1.00695,0.430211,1.37065,3.16013
-84.8083,0.99232,0.46918,1,0,-5.21482,-2.6765,0.676059,-1.24798,-4.42351,-1.74783
-85.4467,0.951254,0.46918,1,0,-4.99189,-2.20766,-0.368059,-0.228419,4.61829,4.52621
-85.6654,0.983775,0.46918,1,0,-5.01528,-3.23323,-1.14724,1.32244,-5.99959,-4.84275
-84.8677,0.886742,0.46918,1,0,-5.1053,-2.27712,-5.33147,-0.34024,1.02488,3.0489
-84.7996,1,0.46918,0,0,-5.16937,-2.29866,0.760664,0.730085,-0.71749,2.41698
-84.4692,0.964008,0.46918,0,0,-5.13444,-2.60895,1.0043,-2.24174,-2.12212,-0.459266
-84.4364,0.97866,0.46918,1,0,-4.91305,-2.8223,0.889125,1.2464,1.2019,-0.0256931
-84.4364,0.682722,0.46918,0,0,-4.91305,-2.8223,-4.33915,-1.07916,1.2019,-0.0256931
-84.9511,0.939284,0.46918,1,0,-4.70176,-2.99857,1.93972,-1.67814,4.78913,1.46426
-84.6114,0.892673,0.46918,0,0,-5.19731,-2.56096,-6.44634,3.4329,-3.14595,-0.508952
-85.3091,0.95384,0.46918,1,0,-5.36672,-2.40833,-1.13924,1.15356,-5.6133,0.0093411
-84.6104,0.918258,0.46918,1,0,-4.8359,-2.82179,-1.68993,-3.04487,3.33051,0.922981
-84.5697,1,0.46918,0,0,-4.83508,-2.88379,0.587486,0.578042,2.55471,0.462854
-84.415,0.832018,0.46918,1,0,-4.93312,-2.81004,-2.0445,-2.27017,0.81783,-0.162347
-85.0391,0.924092,0.46918,1,0,-4.89459,-3.21852,-1.9536,0.0240808,-3.33435,-3.21937
-85.344,0.927612,0.46918,1,0,-4.55894,-3.20296,-3.51982,0.377238,5.73855,2.1104
-84.6257,0.863283,0.46918,1,0,-4.80934,-3.05895,1.25843,2.88646,0.876719,-0.613993
-85.2672,0.734275,0.46918,1,0,-4.54621,-3.28029,1.85648,2.34842,4.71882,1.59077
-85.7119,0.994419,0.46918,3,0,-4.27694,-3.93603,3.58418,-1.30334,-0.55677,-1.57315
-85.7909,0.96512,0.46918,1,0,-4.3452,-3.93036,-0.496134,0.697257,-2.10337,-2.7893
-86.248,0.922261,0.46918,2,0,-3.86765,-4.25565,1.20485,-2.58633,3.40774,1.95116
-84.7421,0.61335,0.46918,2,0,-4.89783,-3.10595,-1.22009,5.04865,-1.94615,-2.21827
-85.6642,0.983595,0.46918,1,0,-4.26497,-3.80033,1.63576,-1.88571,2.52894,0.699579
-85.9161,0.721913,0.46918,1,0,-4.44493,-3.8836,0.952239,2.00313,-3.54382,-3.91088
-89.2239,0.311237,0.46918,0,0,-4.63426,-4.15104,-0.187167,0.332361,-10.9029,-10.0491
-87.6661,1,0.46918,0,0,-4.56063,-4.0578,3.06247,2.57421,-8.50403,-7.96357
-84.635,0.928619,0.46918,1,0,-4.88589,-3.05992,-6.89273,0.352115,-1.06596,-1.65447
-85.142,0.988952,0.46918,1,0,-4.55728,-3.35456,1.34103,-1.16025,3.04485,0.618788
-84.4276,0.98917,0.46918,1,0,-5.07365,-2.71764,-3.74576,2.6543,-1.68631,-0.875616
-84.4968,0.981598,0.46918,0,0,-5.0979,-2.73574,-0.215357,-0.159024,-2.4169,-1.2623
-84.4413,0.987477,0.46918,0,0,-5.09533,-2.50292,-0.112899,-1.56685,-0.322338,0.835898
-84.8701,0.924105,0.46918,1,0,-5.02412,-2.32826,1.02531,0.851135,2.87853,3.04779
-85.5214,0.865567,0.46918,0,0,-5.00933,-2.17492,-0.794756,0.0372649,4.30154,4.79076
-85.1231,1,0.46918,0,0,-5.0008,-2.27692,0.791675,1.64747,3.90184,3.73046
-86.6967,0.831808,0.46918,1,0,-4.75935,-2.33033,-0.835481,1.62173,11.3599,5.18922
-90.9373,0.223597,0.46918,0,0,-4.57746,-2.12936,-2.19598,-0.422449,20.6018,8.2874
-86.334,1,0.46918,0,0,-4.93119,-2.10692,-6.79469,-1.24781,7.10363,6.04358
-85.1535,1,0.46918,0,0,-5.05917,-2.21959,2.46857,1.78679,2.61396,3.97968
-85.0388,0.999191,0.46918,1,0,-5.31364,-2.40754,-0.524185,-1.5532,-4.56469,0.321467
-84.439,0.99851,0.46918,2,0,-5.12154,-2.54935,-2.80593,0.463543,-1.33056,0.194743
-84.3971,0.968271,0.46918,1,0,-4.97818,-2.79867,-2.12625,1.7527,-0.20449,-0.576142
-84.6481,0.991257,0.46918,1,0,-4.80404,-3.08552,-0.105358,-0.515601,0.641571,-0.769764
-85.158,0.965885,0.46918,1,0,-4.5408,-3.42788,0.539854,-1.53538,2.1828,0.113025
-84.9342,0.728019,0.46918,1,0,-4.64924,-3.24747,3.80081,0.485052,2.31324,0.118582
-85.1177,0.94118,0.46918,0,0,-4.59764,-3.22356,0.236727,0.106837,4.1981,1.22726
-85.1177,0.342266,0.46918,0,0,-4.59764,-3.22356,-3.80379,-1.7591,4.1981,1.22726
-85.4798,0.816383,0.46918,1,0,-5.05206,-3.14683,0.826018,-2.3391,-5.73032,-4.44448
-85.7784,0.920618,0.46918,0,0,-5.08536,-3.16665,1.06101,1.02168,-6.58061,-4.99496
-84.8958,0.931007,0.46918,1,0,-4.67151,-3.26628,4.56041,1.27552,1.39782,-0.430859
-86.0971,0.988836,0.46918,2,0,-3.9248,-4.31603,-1.18558,1.15956,0.444484,-0.520952
-85.901,0.97414,0.46918,2,0,-4.17194,-4.09357,-3.32841,2.13657,-1.085,-1.92729
-85.2724,0.995042,0.46918,2,0,-4.5688,-3.56716,2.20814,-1.56126,-0.998166,-1.99706
-85.3687,0.942402,0.46918,1,0,-4.48198,-3.40302,-1.64016,-0.23643,4.334,1.4911
-87.287,0.574228,0.46918,1,0,-4.63071,-3.93337,-2.93902,-1.68429,-7.98607,-7.41864
-88.5234,0.994662,0.46918,2,0,-5.72823,-2.13239,0.923001,0.394979,-10.3893,2.46142
-86.535,0.868178,0.46918,1,0,-4.94353,-2.06116,5.02584,-3.37514,6.95723,6.54032
-85.0988,1,0.46918,1,0,-5.03477,-3.07406,0.728053,3.59776,-4.56978,-3.58047
-85.0988,0.518154,0.46918,0,0,-5.03477,-3.07406,-6.39089,-1.7555,-4.56978,-3.58047
-84.7307,1,0.46918,1,0,-4.99267,-3.00432,-1.28368,-1.10906,-2.87028,-2.47656
-84.6675,0.904958,0.46918,1,0,-4.8583,-3.09619,2.44472,1.05262,-0.873027,-1.61072
-84.5788,0.924585,0.46918,1,0,-4.89483,-2.67126,0.284534,1.91059,3.43374,1.33797
-84.5553,0.999828,0.46918,2,0,-5.0818,-2.41671,1.65407,-0.364732,0.684165,1.75801
-84.8536,0.969642,0.46918,1,0,-5.23131,-2.31713,1.63336,-0.321993,-2.27691,1.84161
-84.8478,0.997241,0.46918,0,0,-5.19631,-2.28995,0.815096,-0.347938,-1.31153,2.36034
-86.2268,0.703586,0.46918,0,0,-5.46072,-2.59963,1.86679,1.7134,-8.38305,-2.69178
-85.0708,0.983604,0.46918,1,0,-5.00522,-2.28658,3.53424,0.358487,3.70754,3.60097
-85.2443,0.89502,0.46918,1,0,-4.73797,-3.432,-4.86422,-0.150546,-2.82461,-3.17716
-85.0834,0.991934,0.46918,2,0,-5.17127,-2.20349,-3.04608,1.87742,-0.231683,3.54594
-84.8416,0.951257,0.46918,1,0,-5.26226,-2.53906,-3.23827,1.2485,-4.36131,-0.763847
-84.6931,0.994528,0.46918,1,0,-4.80538,-2.8483,2.6709,-1.28587,3.86782,1.12218
-85.7145,0.989577,0.46918,2,0,-4.35413,-3.54495,1.42494,-0.251432,5.33171,2.36744
-85.883,0.98457,0.46918,1,0,-4.50681,-3.81851,0.148419,0.483594,-3.8045,-4.09261
-86.3913,0.826181,0.46918,1,0,-3.99427,-3.9969,-0.0517488,-2.985,6.01692,3.71039
-86.4779,0.993277,0.46918,2,0,-3.59866,-4.76416,3.29221,-0.152978,-1.36806,-1.91109
-86.5979,0.999475,0.46918,2,0,-3.37297,-4.99148,-0.447301,0.747571,-1.04173,-1.53592
-86.5701,1,0.46918,1,0,-3.37365,-4.9699,0.566798,0.0764298,-0.564449,-1.09174
-86.405,0.585871,0.46918,1,0,-3.58413,-4.71144,0.181387,2.88051,0.181486,-0.51232
-85.361,0.880275,0.46918,3,0,-4.9908,-3.1959,-5.87115,3.4555,-5.08041,-4.20123
-84.7994,1,0.46918,0,0,-4.77475,-3.21549,3.24634,0.211298,-0.486482,-1.53283
-84.4993,0.928019,0.46918,1,0,-4.9871,-2.53899,0.330404,-2.44247,2.18566,1.44419
-84.6091,0.994045,0.46918,2,0,-4.9218,-3.01872,-0.544546,1.41912,-1.40588,-1.752
-84.6486,0.957172,0.46918,1,0,-4.83192,-3.09258,1.43742,0.709073,-0.169711,-1.22045
-84.5566,0.977721,0.46918,1,0,-4.84365,-2.8654,0.769346,-1.60442,2.55445,0.493753
-84.8938,0.875466,0.46918,1,0,-4.66871,-3.20849,1.23554,2.08304,2.4131,0.172343
-85.2828,0.982747,0.46918,2,0,-4.48524,-3.47293,-1.97884,2.14882,2.90332,0.624565
-84.809,0.67556,0.46918,1,0,-4.71001,-3.18598,4.67924,0.0857986,1.63999,-0.275342
-84.8117,0.986975,0.46918,0,0,-4.70776,-3.13827,-0.541459,0.315586,2.44678,0.194839
-84.8117,0.286536,0.46918,0,0,-4.70776,-3.13827,-5.66709,-1.92465,2.44678,0.194839
-85.1042,0.999451,0.46918,1,0,-4.62405,-3.45161,-0.31239,0.750845,-0.420214,-1.59686
-85.871,0.803868,0.46918,1,0,-4.93548,-3.36985,3.0833,-1.84463,-6.10317,-5.22414
-85.6052,0.997155,0.46918,1,0,-4.66821,-2.81855,0.123224,-1.57233,8.60301,3.26202
-84.7435,1,0.46918,0,0,-4.74439,-3.04731,1.76356,1.8313,2.80949,0.422589
-84.7523,0.997215,0.46918,1,0,-5.24183,-2.42625,-1.58316,1.49145,-3.17344,0.553952
-84.7638,0.935547,0.46918,2,0,-4.74748,-3.18302,0.103057,2.61777,0.690906,-0.822379
-84.7638,0.548443,0.46918,0,0,-4.74748,-3.18302,-3.67253,-2.4768,0.690906,-0.822379
-84.4249,0.996586,0.46918,1,0,-4.95244,-2.84878,1.67521,-1.10461,-0.120914,-0.69581
-85.6065,0.954663,0.46918,2,0,-4.29529,-3.77528,1.76438,0.0711982,2.20948,0.432568
-86.5263,0.984896,0.46918,3,0,-3.51443,-4.85028,1.86904,-0.270385,-1.25779,-1.78174
-86.5263,0.0018829,0.46918,0,0,-3.51443,-4.85028,2.02008,5.23956,-1.25779,-1.78174
-87.4541,0.771386,0.46918,0,0,-3.35126,-4.6674,0.478303,-0.177439,8.04472,6.65944
-86.7429,1,0.46918,1,0,-3.1451,-5.08483,2.40205,0.651229,2.482,1.87554
-86.7429,0.259514,0.46918,0,0,-3.1451,-5.08483,-1.86804,-2.15001,2.482,1.87554
-86.8069,0.938227,0.46918,1,0,-3.15227,-5.04711,0.872695,0.327849,3.27724,2.61505
-86.8069,0.173653,0.46918,0,0,-3.15227,-5.04711,0.228045,3.52354,3.27724,2.61505
-89.5586,0.31981,0.46918,3,0,0.308165,-8.25481,3.97631,-3.6814,-2.95002,-8.32165
-89.5586,0.478244,0.46918,0,0,0.308165,-8.25481,3.05048,3.2685,-2.95002,-8.32165
-92.6838,0.726508,0.46918,1,0,-0.535752,-8.12891,4.05952,0.283248,-8.10558,-13.4133
-89.1764,0.642262,0.46918,1,0,-0.0609919,-8.05854,-0.72673,-5.34575,-3.58737,-7.89991
-89.6307,0.908754,0.46918,1,0,0.262771,-7.52285,0.759377,-0.955951,5.31421,10.8029
-88.141,0.730257,0.46918,1,0,0.629156,-7.96782,3.19453,3.35135,1.04102,1.08334
-87.984,0.991128,0.46918,2,0,0.380705,-7.95441,2.1384,0.093033,0.168703,-1.07326
-87.4322,0.39918,0.46918,3,0,-3.48375,-4.50777,7.16592,-0.726553,8.45972,6.75567
-86.6005,1,0.46918,0,0,-3.46248,-4.72046,0.444489,2.14381,3.20962,2.27373
-88.2885,0.628014,0.46918,3,0,-2.70118,-5.97621,-0.921579,1.88346,-7.08652,-7.60356
-88.2885,0.478115,0.46918,0,0,-2.70118,-5.97621,0.67587,3.85079,-7.08652,-7.60356
-87.5054,0.995066,0.46918,3,0,-0.739271,-7.22251,3.06846,-3.49977,1.81831,2.12643
-86.9383,0.732017,0.46918,3,0,-3.5982,-4.90522,-2.24226,3.37016,-4.29499,-4.59967
-86.1321,0.980483,0.46918,2,0,-4.14051,-3.82222,1.69704,-2.7365,5.71211,3.14541
-86.2519,0.905119,0.46918,1,0,-4.45387,-3.95077,0.111255,-1.75211,-4.86107,-4.96362
-86.0515,1,0.46918,1,0,-4.41069,-3.94836,1.54169,1.00507,-3.90343,-4.20667
-85.9895,0.455249,0.46918,1,0,-4.39029,-3.95174,-3.83077,-3.55935,-3.51479,-3.90052
-86.4321,0.875346,0.46918,0,0,-4.34428,-4.09357,-1.83307,-0.123277,-4.97006,-5.1035
-86.3318,0.753771,0.46918,1,0,-3.96622,-4.05955,-1.7777,-2.8152,5.32037,3.25929
-87.1745,0.500313,0.46918,1,0,-4.05383,-3.74975,-0.455723,-2.53014,10.4108,6.50592
-86.9584,0.995543,0.46918,1,0,-4.37219,-4.15677,-2.6295,-1.15448,-6.56235,-6.44277
-87.5181,0.927027,0.46918,1,0,-3.8701,-3.97898,-0.891233,1.01329,10.6457,7.3705
-88.2204,0.767511,0.46918,1,0,-4.20693,-4.49478,1.41546,1.8207,-8.80725,-8.56532
-87.2937,0.927555,0.46918,1,0,-4.20331,-3.47968,-5.60691,0.459061,11.936,6.68587
-85.4352,1,0.46918,1,0,-4.71413,-3.50971,-0.520058,-3.01021,-3.45579,-3.66635
-84.7271,1,0.46918,2,0,-5.18066,-2.712,1.90256,-1.69921,-4.00976,-1.79295
-84.6068,0.941583,0.46918,1,0,-4.86943,-3.04994,3.60839,-0.102126,-0.532269,-1.3522
-84.4383,0.903418,0.46918,1,0,-5.12239,-2.56957,3.16108,-0.287315,-1.51568,0.00128734
-84.5829,0.943676,0.46918,0,0,-4.94946,-2.5494,-1.77152,0.248911,3.13551,1.71204
-84.5162,0.961816,0.46918,0,0,-5.16113,-2.57496,-2.49346,-0.108672,-2.45174,-0.361858
-84.4901,0.941082,0.46918,2,0,-4.88917,-2.92933,-3.07342,2.96711,0.521948,-0.591628
-84.4121,0.957749,0.46918,1,0,-5.10101,-2.61369,-2.05999,0.325416,-1.38343,-0.217058
-84.6153,0.971933,0.46918,1,0,-4.94949,-2.53119,-0.215285,-0.489157,3.30791,1.85802
-87.0349,0.772246,0.46918,1,0,-4.90841,-3.58965,-3.6161,1.23237,-8.31698,-7.16334
-85.5868,0.99503,0.46918,1,0,-4.55302,-3.69714,5.81315,-0.0358401,-2.81708,-3.31682
-86.2018,0.991483,0.46918,2,0,-4.03623,-3.98405,-2.1779,1.7838,5.03988,2.90711
-86.274,0.918653,0.46918,1,0,-4.1412,-4.24817,1.40536,1.00035,-3.36912,-3.79151
-86.8018,0.978628,0.46918,2,0,-3.13637,-5.27957,3.43331,-0.295954,-1.9764,-2.37434
-85.1685,0.980083,0.46918,3,0,-4.5355,-3.45597,4.06106,-2.06996,1.81945,-0.10993
-85.0421,0.968652,0.46918,1,0,-4.71432,-3.37574,-2.25917,1.12901,-1.42071,-2.22312
-85.107,0.864099,0.46918,1,0,-4.70381,-2.90589,3.14998,-0.582842,6.13257,2.13275
-85.7686,0.911291,0.46918,1,0,-4.71287,-2.6545,2.33124,-1.04863,9.37743,3.6441
-87.066,0.972698,0.46918,1,0,-4.82718,-3.68695,-1.27855,1.8073,-8.13099,-7.20106
-87.6359,0.9451,0.46918,1,0,-4.9573,-3.61183,0.315435,2.43942,-9.38621,-7.97402
-88.1916,0.955899,0.46918,1,0,-4.84151,-3.81183,-4.00363,-0.538071,-9.91063,-8.74921
-84.4797,0.834703,0.46918,1,0,-4.90039,-2.92058,-7.46266,-0.543649,0.342708,-0.660069
-84.5781,0.968633,0.46918,1,0,-4.98244,-2.9451,0.731222,-0.247204,-1.95362,-1.84502
-84.3697,0.948109,0.46918,2,0,-5.0054,-2.66278,-3.11302,3.99322,0.520889,0.248419
-84.3648,0.946049,0.46918,1,0,-5.01439,-2.67323,-1.57611,-0.902379,0.188496,0.0736151
-85.1856,0.953461,0.46918,1,0,-4.52848,-3.48249,-2.63619,1.009,1.52969,-0.288827
-85.4996,0.775447,0.46918,1,0,-4.35712,-3.73123,-1.28245,-2.04036,1.41595,-0.197931
-87.3311,0.638275,0.46918,1,0,-4.19407,-3.49057,0.453023,-0.233359,12.0075,6.77317
-86.3404,1,0.46918,0,0,-4.31248,-3.44807,-3.78091,-0.733549,8.79905,4.49857
-85.5312,0.901676,0.46918,1,0,-4.77634,-3.47296,-5.72505,0.791093,-4.26171,-4.17562
-85.1115,0.996173,0.46918,1,0,-4.58874,-3.45771,-2.63179,-0.366171,0.375276,-1.06852
-84.8673,0.990153,0.46918,2,0,-5.25391,-2.34524,1.9186,-1.91018,-2.94248,1.38461
-84.8753,0.984186,0.46918,0,0,-5.27738,-2.43961,-0.601456,0.757649,-4.0146,0.18356
-84.8182,0.938147,0.46918,1,0,-5.17273,-2.29209,-3.43124,0.831243,-0.759949,2.47248
-84.9525,0.997425,0.46918,2,0,-5.19304,-2.24847,-0.0594285,-0.343882,-1.00183,2.87387
-84.9829,0.966044,0.46918,1,0,-5.30072,-2.40448,0.556272,1.28268,-4.2835,0.43219
-84.9502,1,0.46918,0,0,-5.28297,-2.35539,1.10849,0.113735,-3.62773,1.09973
-84.6164,0.846662,0.46918,0,0,-5.10151,-2.805,3.37195,-2.95837,-3.15999,-1.90153
-84.7494,0.96779,0.46918,1,0,-4.73646,-3.11039,-1.04851,-1.52533,2.08261,0.000792165
-84.7069,0.974754,0.46918,1,0,-4.87507,-3.10751,1.67436,-0.47578,-1.42897,-1.93512
-84.7471,1,0.46918,0,0,-4.78207,-3.17671,-1.37265,0.224751,-0.103542,-1.27578
-84.8946,0.795192,0.46918,1,0,-4.82431,-2.67093,3.69999,-0.611323,5.5325,2.14839
-84.6028,1,0.46918,0,0,-4.83542,-2.83202,0.915084,1.41974,3.21381,0.852589
-84.4916,1,0.46918,1,0,-5.02407,-2.84558,0.147636,-0.83692,-1.82014,-1.46166
-84.4477,0.991062,0.46918,0,0,-4.90421,-2.8295,-1.42076,-0.116436,1.35103,0.0225484
-84.9204,0.884604,0.46918,1,0,-4.66335,-3.17624,-2.58576,-0.898691,3.09007,0.560297
-84.4617,0.971172,0.46918,1,0,-4.97949,-2.87116,4.33898,-2.58866,-1.04167,-1.18759
-84.7501,0.905286,0.46918,0,0,-4.85826,-2.6566,-0.6623,-1.18937,4.66865,1.85553
-85.5629,0.883578,0.46918,2,0,-4.61677,-2.96703,-3.29327,3.53469,7.9855,3.06168
-84.8336,0.984246,0.46918,1,0,-4.9556,-3.08521,1.03397,2.14213,-3.0034,-2.75558
-84.7092,1,0.46918,1,0,-4.76373,-3.00194,1.11777,0.693572,2.93037,0.512373
-85.1197,0.976397,0.46918,1,0,-4.6021,-3.46581,0.25756,-1.68784,-0.104944,-1.38767
# Elapsed Time: 0.05 seconds (Warm-up)
#               0.04 seconds (Sampling)
#               0.09 seconds (Total)

