# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=1
# stan_version_patch=0
# init=random
# seed=385583929
# chain_id=3
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=./diagnostic_file.dat_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,alpha,beta,p_alpha,p_beta,g_alpha,g_beta
-84.8648,0.962732,0.259213,1,0,-4.77267,-2.83023,1.54864,0.970759,5.08351,1.69244
-84.5337,0.951208,0.259213,0,0,-4.92355,-2.96874,-2.16032,-0.76613,-0.830666,-1.34613
-84.4342,0.997604,0.259213,1,0,-4.93667,-2.70534,-0.429164,0.8563,1.8941,0.619627
-84.8608,0.961878,0.259213,2,0,-5.07493,-2.94703,0.398751,-0.13365,-4.02572,-2.87928
-84.4977,0.995042,0.259213,1,0,-5.06466,-2.79332,0.954014,1.10573,-2.21844,-1.43677
-84.392,0.999028,0.259213,1,0,-4.99504,-2.78121,1.10276,0.161972,-0.435221,-0.615436
-85.0839,0.957865,0.259213,2,0,-5.12089,-2.20873,-1.46005,0.087452,1.01887,3.75252
-84.8165,1,0.259213,1,0,-5.26206,-2.49305,0.310571,-1.25674,-4.04209,-0.287679
-85.7184,0.92832,0.259213,1,0,-4.7385,-2.60299,-2.40215,1.06884,9.14734,3.63146
-86.8991,0.93418,0.259213,2,0,-5.54371,-2.11832,3.1555,0.579451,-7.54848,3.23336
-86.6092,0.958051,0.259213,1,0,-5.41746,-2.00401,2.49231,-1.14592,-4.89199,5.51163
-87.0978,0.87616,0.259213,3,0,-2.24051,-5.9736,1.2663,-2.93598,2.46169,2.32387
-87.5197,1,0.259213,3,0,-0.580879,-7.35382,-1.80998,0.945237,1.29958,1.40066
-87.5121,1,0.259213,0,0,-0.570314,-7.36985,0.011954,-0.257279,1.13307,1.1449
-87.5025,0.992927,0.259213,1,0,-0.535098,-7.42982,-0.00415208,-0.462139,0.483216,0.128535
-87.8772,0.985472,0.259213,3,0,0.0514197,-7.85453,0.902013,-0.23543,-0.584134,-2.27421
-87.6823,0.999788,0.259213,2,0,-0.260229,-7.533,2.00096,-0.277172,1.51687,1.85659
-87.3698,0.989871,0.259213,3,0,-0.995802,-7.06742,-2.18106,0.10308,1.31415,1.34234
-87.5931,0.933665,0.259213,1,0,-0.983409,-7.26751,-0.47759,0.906205,-2.24754,-3.49169
-87.7653,0.979394,0.259213,2,0,-0.533008,-7.57975,-1.09726,1.10097,-1.86421,-3.5662
-87.452,0.902211,0.259213,1,0,-0.755367,-7.3395,-2.46657,-1.32901,-0.54306,-1.31316
-87.2419,0.944453,0.259213,3,0,-2.58234,-5.90569,-3.09775,0.662936,-3.51602,-3.95178
-87.2834,0.987562,0.259213,0,0,-2.59137,-5.90783,-0.349173,-0.527629,-3.7417,-4.18321
-87.3545,0.992968,0.259213,1,0,-2.60814,-5.90905,0.279342,0.581358,-4.09997,-4.54942
-87.8328,0.902981,0.259213,2,0,-2.82015,-5.21752,0.969982,-1.84067,8.12276,7.54519
-87.3903,1,0.259213,1,0,-3.01645,-5.54175,1.12982,0.651577,-4.89542,-5.25114
-86.2009,0.993063,0.259213,3,0,-3.81707,-4.42983,-1.08242,2.23089,0.680341,-0.237916
-86.2551,0.963234,0.259213,1,0,-3.94633,-4.40592,0.411063,-0.786951,-2.00473,-2.59378
-87.7816,0.626099,0.259213,0,0,-3.85768,-3.96269,-0.166097,1.96607,11.5623,8.05297
-88.1751,0.877539,0.259213,0,0,-3.77155,-4.03791,-0.326291,-1.6838,12.5066,9.0508
-87.0825,1,0.259213,0,0,-3.82516,-4.10838,-1.91547,-1.25784,8.56242,6.01256
-86.7905,0.962442,0.259213,2,0,-3.37991,-4.76414,-3.18199,-0.617478,4.41472,3.43193
-86.5213,1,0.259213,1,0,-3.45959,-4.77011,1.46046,0.19919,2.02755,1.22399
-88.4164,0.612243,0.259213,0,0,-3.59583,-5.13252,-0.967293,-1.36639,-8.33774,-8.44582
-87.1964,0.857445,0.259213,1,0,-3.85661,-4.7069,0.387658,3.7991,-5.85429,-6.01054
-85.6466,0.989627,0.259213,2,0,-4.37973,-3.8493,-3.9944,0.0446567,-1.42797,-2.27946
-88.3283,0.51038,0.259213,0,0,-4.11755,-3.49437,2.0154,1.28106,14.8572,8.7122
-85.5896,1,0.259213,0,0,-4.3117,-3.73483,-3.2542,-1.72025,2.5913,0.67393
-84.4701,0.993871,0.259213,2,0,-5.03428,-2.81705,2.4134,-2.23195,-1.75776,-1.32818
-84.4063,0.975717,0.259213,0,0,-4.96748,-2.66578,-0.811813,-0.948676,1.48305,0.605771
-84.4182,0.999355,0.259213,1,0,-5.10168,-2.54694,-0.969301,0.279649,-0.834825,0.378968
-84.8302,0.959408,0.259213,1,0,-4.82828,-2.692,-0.993949,0.938258,5.15999,1.95394
-84.4368,0.983727,0.259213,0,0,-4.92371,-2.86078,-1.49528,-1.08677,0.469041,-0.458048
-85.0295,0.877119,0.259213,0,0,-4.80534,-2.66081,-0.970058,-1.0411,6.24367,2.44418
-84.7913,1,0.259213,0,0,-4.83935,-2.68314,1.15015,0.395924,4.92971,1.88491
-84.5894,1,0.259213,1,0,-4.96614,-2.96789,-0.969832,-0.768815,-1.83867,-1.85071
-84.5708,0.994458,0.259213,1,0,-4.92267,-2.99489,0.801944,0.416239,-1.13137,-1.55768
-84.4259,0.981265,0.259213,1,0,-4.92462,-2.7729,0.219454,-1.47798,1.46696,0.227475
-84.6684,0.972784,0.259213,2,0,-5.18049,-2.67635,0.675595,-0.106397,-3.70445,-1.46373
-84.5556,0.917646,0.259213,0,0,-5.00673,-2.47755,-2.32789,-1.11737,2.19201,1.79495
-84.6738,0.997102,0.259213,2,0,-5.06522,-2.36783,-1.07033,0.439193,1.47493,2.35967
-85.3662,0.848628,0.259213,0,0,-5.36537,-2.30597,3.85744,-0.256381,-5.04892,1.26285
-85.2592,1,0.259213,0,0,-5.343,-2.30523,0.932406,-0.17436,-4.59988,1.38412
-85.1484,0.996807,0.259213,1,0,-5.3358,-2.45418,-0.792787,0.967881,-5.28172,-0.336016
-85.296,0.99618,0.259213,1,0,-5.36314,-2.44545,-0.335065,-0.11096,-5.75592,-0.398987
-85.2311,0.994743,0.259213,1,0,-5.11362,-2.17399,1.68577,-0.847615,1.39805,4.2192
-84.589,0.948159,0.259213,0,0,-5.19053,-2.47117,0.853157,2.07374,-2.33798,0.429526
-84.7069,0.938478,0.259213,2,0,-4.86892,-3.11193,-2.82229,0.491069,-1.34032,-1.89336
-85.1483,0.999329,0.259213,3,0,-4.55292,-3.36584,-0.500886,0.684388,2.96528,0.576493
-84.4887,0.993086,0.259213,2,0,-4.95592,-2.91223,3.08291,-1.75792,-0.941904,-1.2594
-84.7939,0.877934,0.259213,0,0,-4.86722,-2.61252,0.699409,1.76641,4.89109,2.07393
-84.5033,0.989997,0.259213,1,0,-4.93176,-2.64088,1.58882,0.573351,2.71583,1.1714
-84.6816,0.92712,0.259213,2,0,-5.20044,-2.63046,-2.0365,-0.747401,-3.7535,-1.19813
-84.7585,0.967453,0.259213,0,0,-5.21714,-2.3553,-0.0316695,-1.67558,-2.18086,1.48826
-85.1455,0.943318,0.259213,1,0,-5.13286,-2.18979,1.1616,0.615894,0.811357,3.9198
-84.715,1,0.259213,3,0,-5.19754,-2.35859,-0.242895,-1.23449,-1.75081,1.57225
-85.5439,0.886187,0.259213,0,0,-5.40621,-2.39629,2.32176,0.247982,-6.2878,-0.0616113
-87.5565,0.723331,0.259213,2,0,-4.93113,-1.93584,0.29026,-3.2179,7.95044,8.32971
-88.2274,0.894988,0.259213,2,0,-4.91214,-3.73518,-1.57188,2.58485,-10.1007,-8.75284
-85.6685,0.928294,0.259213,0,0,-4.62468,-3.6551,-4.80475,-1.05747,-3.73258,-3.96337
-87.0436,0.900919,0.259213,1,0,-4.40287,-3.12931,0.755411,-0.698715,12.5381,5.81843
-86.7656,1,0.259213,0,0,-4.45895,-3.05556,-2.39029,-0.181616,11.9392,5.26524
-86.2967,0.994158,0.259213,2,0,-5.48091,-2.56007,-1.57244,1.8944,-8.47636,-2.37312
-86.2369,0.982738,0.259213,0,0,-5.44661,-2.6442,1.60811,-0.171562,-8.42919,-3.08395
-87.7204,0.928074,0.259213,1,0,-4.64411,-2.41899,0.718356,-1.01502,14.8529,5.81524
-87.0248,1,0.259213,0,0,-4.72563,-2.34427,2.84265,0.19382,12.4787,5.41076
-87.2065,0.997473,0.259213,2,0,-4.82341,-2.1201,-1.02291,-0.580172,10.6899,6.55192
-87.6796,1,0.259213,2,0,-5.56376,-2.72667,0.48599,-0.534674,-10.6789,-4.67829
-87.1146,0.991227,0.259213,2,0,-5.48971,-2.76876,2.39495,0.31829,-9.8913,-4.66106
-86.5401,1,0.259213,2,0,-5.01955,-1.99414,2.23278,-2.03268,4.91613,7.09499
-86.5401,0.832385,0.259213,0,0,-5.01955,-1.99414,-2.61569,-1.02795,4.91613,7.09499
-85.0833,1,0.259213,2,0,-5.22637,-2.77342,0.466899,2.12006,-5.45733,-2.74909
-85.0858,1,0.259213,0,0,-5.24621,-2.73323,-0.415981,-0.601706,-5.51014,-2.53696
-84.7042,0.986703,0.259213,3,0,-4.8452,-3.12558,1.97277,-2.54413,-0.950466,-1.69719
-84.701,0.981076,0.259213,0,0,-4.76117,-3.04364,-0.952697,-0.529758,2.39475,0.205569
-84.9089,0.958621,0.259213,1,0,-4.73762,-2.9112,1.21521,0.00823645,5.01043,1.59608
-86.0247,0.846986,0.259213,1,0,-4.50925,-3.1009,1.13043,1.83503,9.25963,3.93316
-86.0247,0.890872,0.259213,0,0,-4.50925,-3.1009,1.83698,0.601508,9.25963,3.93316
-86.3236,0.993204,0.259213,3,0,-4.4003,-3.2733,-1.54196,0.611714,9.59092,4.53531
-86.7286,0.97926,0.259213,2,0,-3.92003,-4.5587,3.823,0.113933,-4.42369,-4.70591
-86.2304,0.902326,0.259213,2,0,-4.15494,-4.22434,0.360705,-2.58745,-3.22761,-3.67363
-85.4588,0.866869,0.259213,2,0,-4.39101,-3.61371,4.01322,0.157461,2.82694,0.712842
-84.7411,0.905302,0.259213,2,0,-4.94762,-2.47443,-2.84258,1.34925,3.88506,2.33842
-85.1732,0.98913,0.259213,1,0,-5.03512,-2.23224,-1.73122,1.1283,3.21023,3.98386
-86.4676,0.864513,0.259213,1,0,-4.97217,-2.04291,1.28205,1.17963,6.14266,6.63302
-84.8908,1,0.259213,1,0,-5.24573,-2.31596,2.06445,1.89807,-2.59418,1.77331
-86.385,0.826442,0.259213,0,0,-5.52148,-2.29926,3.12842,-0.0307102,-7.84348,0.638315
-89.0285,0.878699,0.259213,1,0,-5.78998,-2.27345,0.932581,0.0897905,-11.5974,0.0351175
-85.3117,0.931234,0.259213,2,0,-4.51733,-3.33721,-0.955224,-3.67793,4.53039,1.53787
-85.7865,0.89592,0.259213,0,0,-4.4573,-3.2873,0.0538071,0.0785512,7.37661,3.22105
-84.8541,0.992996,0.259213,2,0,-4.69395,-3.24065,-3.71396,0.386821,1.20956,-0.540724
-85.1631,0.952182,0.259213,2,0,-5.30564,-2.27089,0.607212,0.874991,-3.6553,2.00585
-84.5676,0.999263,0.259213,3,0,-5.18582,-2.51462,-2.08474,0.729975,-2.54515,0.0296635
-85.0996,0.952794,0.259213,0,0,-5.2774,-2.25694,-0.990677,1.44846,-2.97755,2.32517
-84.6501,0.985024,0.259213,0,0,-5.20967,-2.4433,1.35205,-1.34127,-2.57633,0.584344
-84.7771,0.998792,0.259213,3,0,-5.22397,-2.35314,-0.564217,0.0262303,-2.32264,1.47124
-84.7425,0.959158,0.259213,0,0,-5.23197,-2.57201,-0.394186,1.3727,-3.96985,-0.876355
-84.7114,0.965099,0.259213,2,0,-4.85158,-2.69604,2.0382,0.232073,4.41237,1.64916
-85.7184,0.891482,0.259213,2,0,-5.34776,-2.72607,0.0975325,-1.14762,-7.32482,-3.25036
-86.9119,0.976567,0.259213,1,0,-5.58507,-2.31768,-0.623284,-1.75455,-8.93561,0.123639
-87.3161,0.955901,0.259213,0,0,-5.62291,-2.40574,0.709843,-0.440534,-9.86585,-1.21498
-85.1204,0.999468,0.259213,1,0,-5.31448,-2.55843,-4.2486,0.0398279,-5.5329,-1.32121
-84.5559,0.994123,0.259213,1,0,-5.12534,-2.72507,2.51979,-0.09079,-2.93283,-1.4225
-84.8773,0.994002,0.259213,1,0,-5.27391,-2.40145,0.103352,-1.14734,-3.70652,0.626721
-84.7737,0.973783,0.259213,1,0,-5.25131,-2.45457,2.04504,-0.0522718,-3.56066,0.189323
-85.9407,0.852044,0.259213,1,0,-4.74603,-2.52616,1.17327,1.9134,9.80035,4.01705
-84.6106,1,0.259213,1,0,-4.98416,-2.47829,3.94347,-0.0681427,2.80956,1.98277
-84.4614,0.950421,0.259213,0,0,-5.12936,-2.61497,1.91611,0.867093,-2.05615,-0.47143
-85.0056,0.90242,0.259213,0,0,-5.1341,-2.22754,-0.145595,2.18344,0.573018,3.45241
-84.8396,0.993938,0.259213,2,0,-4.75983,-3.24614,-1.84578,0.0219481,-0.56829,-1.60638
-84.8536,0.987617,0.259213,1,0,-4.69803,-3.10458,-1.01764,0.0355285,3.24893,0.644168
-85.6835,0.881,0.259213,1,0,-5.37813,-2.63841,3.702,-2.2528,-7.24019,-2.57785
-85.2783,0.971339,0.259213,1,0,-5.04562,-2.19882,-2.47345,-0.826147,3.11591,4.29972
-84.936,0.997849,0.259213,1,0,-4.96622,-2.37383,0.649858,-1.58385,4.19458,3.05057
-84.409,1,0.259213,2,0,-4.98478,-2.62484,-1.87599,-0.416619,1.43337,0.761331
-86.0188,0.973641,0.259213,2,0,-5.4382,-2.17592,-0.869729,0.63225,-5.87574,2.71887
-84.6758,0.94211,0.259213,0,0,-5.19343,-2.38034,-3.9116,1.5645,-1.79295,1.36031
-84.6758,0.799694,0.259213,1,0,-5.19343,-2.38034,-0.629175,3.67826,-1.79295,1.36031
-84.9763,0.911676,0.259213,1,0,-4.79955,-2.69848,-0.647095,-1.95646,5.96632,2.25855
-84.5876,1,0.259213,2,0,-4.91255,-2.62225,0.647277,1.11522,3.45488,1.51577
-84.5674,1,0.259213,0,0,-4.90226,-2.66093,0.277544,0.435535,3.33474,1.33377
-84.3828,1,0.259213,1,0,-5.05812,-2.67947,-1.2553,-0.0999229,-0.953969,-0.401072
-85.281,0.97648,0.259213,2,0,-4.51902,-3.58888,-0.931267,0.852321,-0.135544,-1.39166
-84.3649,0.994624,0.259213,2,0,-5.03176,-2.65759,2.39746,-1.7155,-0.0969879,0.0352612
-86.1197,0.862954,0.259213,2,0,-4.93052,-2.14451,0.848987,-0.534836,6.90363,5.61095
-87.6532,0.930081,0.259213,1,0,-5.23468,-3.26649,-1.13675,0.743584,-10.0746,-7.4429
-88.6574,0.954842,0.259213,1,0,-5.23204,-3.39479,-1.49465,-0.250001,-11.2264,-8.65124
-86.6308,1,0.259213,1,0,-5.14227,-3.24201,-2.43489,-1.85501,-8.37559,-6.30773
-86.4601,1,0.259213,0,0,-5.18674,-3.15365,0.399449,1.36629,-8.23927,-5.91239
-84.8022,0.995717,0.259213,2,0,-5.25462,-2.52896,1.44737,2.55787,-4.13303,-0.607511
-84.8491,0.87922,0.259213,0,0,-5.01168,-2.34765,-3.25156,-0.849235,3.08717,2.94752
-85.145,0.983776,0.259213,1,0,-5.24639,-2.75528,0.399468,-0.364688,-5.69369,-2.74623
-84.8388,1,0.259213,1,0,-5.26617,-2.41967,-1.08207,-1.32994,-3.65432,0.472066
-84.8627,0.999463,0.259213,1,0,-5.21471,-2.29588,1.02523,-0.0564875,-1.7758,2.18567
-85.8782,0.952162,0.259213,2,0,-5.42322,-2.19677,1.00507,-1.21539,-5.67609,2.47563
-85.8782,0.772079,0.259213,1,0,-5.42322,-2.19677,-1.65758,-3.03529,-5.67609,2.47563
-85.4982,0.986434,0.259213,1,0,-5.17962,-2.10422,-2.24625,0.951072,0.0410185,4.82205
-85.6729,0.977386,0.259213,0,0,-5.18404,-2.06964,0.0768204,0.451671,0.079692,5.2969
-85.2501,0.681058,0.259213,0,0,-5.28933,-2.69972,0.795965,3.94744,-6.06986,-2.55547
-85.2691,0.997328,0.259213,2,0,-4.7845,-2.6244,0.244346,-0.55992,7.3476,2.93716
-84.896,0.942434,0.259213,1,0,-4.88584,-3.17919,-2.12647,-1.61333,-2.62433,-2.734
-85.8922,0.973913,0.259213,3,0,-5.39268,-2.13778,1.14438,1.4419,-4.85306,3.45766
-86.7933,0.977739,0.259213,2,0,-5.57102,-2.3624,0.852051,-0.924891,-8.90597,-0.421321
-87.0853,0.982473,0.259213,1,0,-5.47745,-1.97747,-2.56272,-0.134953,-5.96561,5.80666
-85.6395,0.987648,0.259213,1,0,-5.33879,-2.14344,-2.23504,1.89209,-3.77641,3.58604
-87.2315,0.740775,0.259213,1,0,-4.54398,-2.76558,3.30862,-3.29911,13.966,5.52237
-84.4147,1,0.259213,1,0,-4.98521,-2.61678,5.04847,0.198081,1.50075,0.822603
-84.7028,0.956178,0.259213,2,0,-5.08039,-2.34734,-2.21893,0.894226,1.21814,2.46016
-84.7324,0.980627,0.259213,1,0,-5.1888,-2.69632,0.0662438,0.999251,-4.04748,-1.71781
-85.4761,0.94985,0.259213,2,0,-4.40247,-3.74282,-0.36286,-1.73207,0.00196236,-1.23692
-85.4595,0.998384,0.259213,1,0,-4.38317,-3.70929,0.140975,0.280805,1.15042,-0.409975
-85.8734,0.923576,0.259213,1,0,-4.31277,-3.57367,1.09859,0.338568,5.99783,2.88092
-85.8863,1,0.259213,0,0,-4.27586,-3.64534,-0.167057,-0.838124,5.56914,2.71171
-85.7869,0.999978,0.259213,1,0,-4.24894,-3.74603,0.134507,0.923645,4.16103,1.85121
-86.6282,0.852749,0.259213,1,0,-4.57299,-3.89759,1.11204,-0.815452,-6.40682,-6.14464
-85.4735,0.992206,0.259213,2,0,-4.60568,-3.61787,0.139586,-2.31622,-2.71427,-3.21561
-85.3645,0.960332,0.259213,1,0,-4.68312,-3.51766,-0.470727,-1.42138,-2.88533,-3.28263
-85.1943,0.980374,0.259213,1,0,-4.64807,-3.48506,1.02567,0.978649,-1.55573,-2.36361
-85.3977,0.930686,0.259213,2,0,-4.46237,-3.4402,-1.44757,-0.901552,4.19533,1.44648
-84.5048,0.999581,0.259213,2,0,-4.95183,-2.59656,-1.44253,1.60162,2.60855,1.31346
-84.6529,0.816591,0.259213,1,0,-4.79831,-2.9206,-2.69025,-2.01335,3.09686,0.669728
-85.326,0.871479,0.259213,1,0,-5.29057,-2.72519,0.132121,-1.79218,-6.28854,-2.81158
-85.6698,0.968472,0.259213,0,0,-5.35447,-2.69486,0.0253024,-0.593219,-7.2168,-2.98809
-85.7488,0.982217,0.259213,1,0,-5.43306,-2.45158,-1.45431,-1.33892,-7.06643,-0.862612
-85.0307,0.985144,0.259213,1,0,-5.26791,-2.65681,2.92458,-0.125881,-5.33281,-1.97538
-84.9127,0.65966,0.259213,2,0,-4.8002,-2.72619,-5.13515,-2.5514,5.60103,2.06051
-86.8846,0.843268,0.259213,1,0,-4.5706,-2.7634,1.7699,-0.91376,12.9719,5.1007
-84.8201,0.986174,0.259213,0,0,-4.71408,-3.07572,-2.57644,-2.20412,3.23914,0.642339
-86.4175,0.59544,0.259213,0,0,-4.98016,-3.4125,3.03445,1.48423,-7.4465,-6.19342
-85.9681,1,0.259213,1,0,-4.66345,-2.72944,-0.0525001,-1.24199,10.0766,3.879
-84.3859,1,0.259213,1,0,-5.01976,-2.60353,3.80156,0.0649498,0.71982,0.602436
-84.5358,0.98434,0.259213,1,0,-4.94821,-2.58137,0.179143,0.307507,2.86002,1.46965
-84.5077,0.925847,0.259213,1,0,-5.05862,-2.45719,2.26461,0.843373,0.973868,1.55205
-84.3748,0.951257,0.259213,2,0,-5.04485,-2.60638,-3.482,1.19178,0.0533077,0.346662
-85.0399,0.971325,0.259213,1,0,-5.3121,-2.38907,-1.07457,0.655224,-4.42632,0.542185
-84.7535,0.995031,0.259213,2,0,-4.76818,-2.92593,-0.888576,1.37845,3.89024,1.04771
-84.3944,0.999915,0.259213,1,0,-4.96101,-2.79066,-1.87179,0.409314,0.317448,-0.322216
-84.5569,0.995001,0.259213,1,0,-5.12608,-2.41191,-0.942827,0.431809,-0.396562,1.48409
-85.7022,0.74317,0.259213,0,0,-5.3108,-2.79895,1.83951,2.15132,-7.23041,-3.67954
-85.8414,0.998454,0.259213,1,0,-5.35716,-2.7418,0.288447,0.838422,-7.60233,-3.47469
-84.5237,0.985237,0.259213,2,0,-5.01736,-2.48356,-1.16634,-2.35995,1.85218,1.65192
-84.4922,1,0.259213,0,0,-5.03261,-2.48781,-0.411754,-0.221404,1.40852,1.48601
-84.6091,0.988548,0.259213,1,0,-5.05246,-2.40566,0.658239,0.29656,1.53551,2.08454
-85.1618,0.976644,0.259213,3,0,-5.33405,-2.49519,-0.300427,0.152466,-5.49926,-0.776837
-85.7281,0.992582,0.259213,1,0,-5.396,-2.19778,1.00618,0.59286,-5.15691,2.57264
-85.993,0.954571,0.259213,2,0,-4.18992,-4.12102,2.49142,-0.891418,-2.05694,-2.71541
-86.1889,0.999707,0.259213,1,0,-3.91682,-4.19906,0.324614,-0.656144,3.36794,1.84835
-86.1135,1,0.259213,1,0,-3.94297,-4.19672,-0.740691,-0.148718,2.68185,1.27019
-86.7251,0.805359,0.259213,0,0,-4.13396,-4.35396,2.20404,0.378929,-5.14524,-5.31481
-87.0848,0.909569,0.259213,0,0,-4.21592,-4.33427,0.397259,-0.966043,-6.44008,-6.42231
-87.2831,0.983944,0.259213,2,0,-3.55002,-5.01775,0.499891,-1.71586,-5.46926,-5.70912
-90.6403,0.628986,0.259213,0,0,-3.56652,-5.38175,1.25533,-0.958527,-11.5992,-11.6758
-90.9651,0.984872,0.259213,3,0,0.65261,-7.58787,-5.36934,-0.501646,5.57293,14.2184
-90.9651,0.271472,0.259213,0,0,0.65261,-7.58787,-0.226251,3.11056,5.57293,14.2184
-88.1034,0.273302,0.259213,1,0,-0.00885096,-7.90442,6.3609,4.33216,-1.58182,-4.15357
-86.627,0.986399,0.259213,4,0,-3.67735,-4.41049,-2.32206,1.94888,5.07263,3.59171
-86.4143,1,0.259213,0,0,-3.71554,-4.42725,-1.03006,-0.405237,3.5179,2.24839
-87.1639,0.806602,0.259213,1,0,-3.74409,-4.81036,0.84534,1.15319,-5.49456,-5.70038
-87.0114,0.993837,0.259213,1,0,-3.78068,-4.18338,-1.45542,0.694016,7.96465,5.68016
-89.2091,0.811571,0.259213,1,0,-3.83347,-4.98196,-1.61143,0.688008,-9.93944,-9.87527
-87.6527,1,0.259213,0,0,-3.82855,-4.80405,-0.983664,-2.12817,-7.01947,-7.09862
-87.6527,0.753214,0.259213,0,0,-3.82855,-4.80405,1.44736,1.72869,-7.01947,-7.09862
-87.8615,0.784264,0.259213,1,0,-3.74918,-4.10485,-0.273,3.67557,11.3124,8.27472
-86.1138,0.920126,0.259213,1,0,-4.00691,-4.3012,-3.54532,-1.69341,-1.2948,-2.01757
-86.4457,0.98302,0.259213,2,0,-3.73823,-4.64332,0.317048,-0.749716,-2.0641,-2.58079
-87.0195,0.962357,0.259213,2,0,-3.09707,-5.04982,1.36873,-1.39423,4.76162,4.0497
-87.3922,0.992913,0.259213,3,0,-2.55489,-5.96519,-0.92395,0.494111,-4.1812,-4.65062
-88.2801,0.994105,0.259213,4,0,0.115418,-7.99022,-1.77094,0.795094,-1.68751,-4.71313
-89.0243,0.847195,0.259213,0,0,0.0895441,-8.10335,0.00344953,-0.180469,-2.97417,-7.31946
-87.9048,1,0.259213,0,0,0.181223,-7.8945,1.4087,1.64399,-0.23632,-1.74223
-88.4739,0.88628,0.259213,0,0,0.114133,-8.02755,-0.739036,-0.186058,-2.07879,-5.53552
-88.7251,0.95217,0.259213,3,0,-0.710363,-7.64789,-2.2148,1.08869,-4.67531,-7.46177
-87.5617,0.989749,0.259213,1,0,-0.778845,-7.38141,-0.82971,2.16458,-1.5407,-2.73887
-87.6218,0.946926,0.259213,1,0,-0.653012,-7.4717,-1.59943,-0.799857,-1.51929,-2.85907
-89.3401,0.657885,0.259213,1,0,-0.405626,-7.16922,2.80348,0.638029,7.06073,10.9254
-89.3642,1,0.259213,2,0,-0.0519385,-8.0858,-2.75053,-0.108632,-3.78503,-8.32305
-87.8061,0.846928,0.259213,1,0,-0.323283,-7.43973,-3.40148,-1.9687,2.50529,3.5178
-88.2529,0.952414,0.259213,2,0,0.0171157,-7.94773,-1.58201,-0.267617,-1.88489,-4.82881
-87.8134,0.997745,0.259213,3,0,-0.997683,-6.93113,-2.24228,0.925878,4.27287,5.3288
-87.4257,0.81135,0.259213,2,0,-1.4716,-6.87797,0.519532,-2.53872,-2.46875,-3.31055
-87.1105,0.994515,0.259213,3,0,-2.79457,-5.68163,2,-1.16876,-3.20523,-3.59365
-86.783,0.992496,0.259213,3,0,-3.49359,-4.96321,1.62561,-1.30686,-3.20525,-3.57991
-87.2857,0.92682,0.259213,1,0,-3.11674,-4.97151,1.92013,0.217326,6.41551,5.55922
-86.7835,0.627044,0.259213,1,0,-2.96026,-5.40525,-0.535588,-2.98441,-0.755023,-1.15607
-87.0151,0.884809,0.259213,4,0,-2.76445,-5.43315,-3.14671,0.300478,3.46829,3.0785
-86.8958,1,0.259213,0,0,-2.8001,-5.4393,0.84232,0.297065,2.36517,1.96993
-86.0464,0.741817,0.259213,3,0,-4.28777,-4.05764,4.88455,-0.403292,-3.11828,-3.59013
-86.4747,0.996677,0.259213,2,0,-3.81078,-4.25995,-1.43384,0.890487,4.97307,3.28799
-86.6579,0.935199,0.259213,0,0,-3.81297,-4.20832,-0.843079,-0.204975,6.25104,4.28679
-87.1526,0.974987,0.259213,1,0,-3.70905,-4.84208,0.851901,-0.813815,-5.37702,-5.59686
-86.562,1,0.259213,0,0,-3.57902,-4.81717,2.22126,0.497321,-2.05745,-2.53212
-86.2277,0.804937,0.259213,2,0,-3.94496,-4.39598,3.82147,0.420165,-1.76791,-2.3909
-85.3718,0.997217,0.259213,2,0,-4.49919,-3.6511,2.5566,-1.075,-0.74633,-1.81273
-85.5423,0.954016,0.259213,1,0,-4.33256,-3.73221,1.36753,0.699809,2.06518,0.28243
-85.0865,0.984419,0.259213,2,0,-4.7204,-3.3905,1.7893,-1.01598,-1.79184,-2.47136
-84.7868,0.980506,0.259213,2,0,-5.25474,-2.48995,-0.231934,1.44046,-3.86801,-0.206047
-85.8225,0.919089,0.259213,0,0,-5.40936,-2.18859,-1.62721,1.70308,-5.37833,2.64877
-85.1223,0.887648,0.259213,1,0,-5.09576,-2.99905,4.36313,-0.356048,-4.99999,-3.56241
-84.7969,0.998184,0.259213,2,0,-5.25679,-2.4981,0.910209,1.48573,-3.9662,-0.304827
-85.0581,0.990489,0.259213,1,0,-5.18056,-2.21178,1.12329,-0.438469,-0.503567,3.39335
-84.8152,0.950924,0.259213,1,0,-4.83428,-2.68388,1.45528,-2.21655,5.07434,1.93955
-84.9341,0.998281,0.259213,1,0,-5.28921,-2.49352,1.54711,-0.376737,-4.60275,-0.472274
-85.4829,0.953854,0.259213,1,0,-5.34935,-2.63858,-0.0317553,-0.676116,-6.73047,-2.38356
-84.7916,0.994941,0.259213,2,0,-4.85991,-2.63112,-2.47649,-0.0282119,4.90603,2.02026
# Elapsed Time: 0.04 seconds (Warm-up)
#               0.04 seconds (Sampling)
#               0.08 seconds (Total)

