# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=1
# stan_version_patch=0
# init=random
# seed=385583929
# chain_id=4
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=./diagnostic_file.dat_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,alpha,beta,p_alpha,p_beta,g_alpha,g_beta
-84.5145,0.987873,0.178313,1,0,-4.93874,-2.94448,1.12593,-0.24474,-0.906306,-1.32597
-84.5147,0.977341,0.178313,1,0,-4.91493,-2.67193,0.833078,-0.19645,2.85615,1.11259
-84.4177,0.999581,0.178313,1,0,-5.08771,-2.53133,0.866311,-0.231647,-0.364422,0.636441
-84.5855,0.975367,0.178313,1,0,-5.11788,-2.75889,-0.363026,0.407098,-3.08003,-1.6526
-84.798,0.987944,0.178313,1,0,-5.25824,-2.47102,0.159763,0.941715,-3.81566,-0.0306589
-84.6712,0.98514,0.178313,2,0,-4.99586,-2.43416,0.895091,-1.3123,2.85595,2.26866
-85.2035,0.95639,0.178313,1,0,-4.88521,-2.42247,-0.372491,0.231637,6.24173,3.32525
-85.2207,0.97938,0.178313,1,0,-4.7733,-2.6698,0.301359,-1.61939,7.15745,2.77613
-84.382,0.998025,0.178313,2,0,-5.01164,-2.62094,-1.62679,-0.14341,0.766004,0.533691
-84.593,0.935837,0.178313,0,0,-5.13802,-2.72385,0.775713,0.434765,-3.2006,-1.52633
-85.6965,0.913714,0.178313,2,0,-5.07904,-2.09245,-1.92524,1.23821,2.74836,5.44968
-85.6319,0.985241,0.178313,1,0,-5.41199,-2.2975,-0.0846421,1.47324,-5.90321,1.14758
-86.3505,0.886268,0.178313,1,0,-5.14833,-1.964,-1.0582,1.5624,1.40743,7.05152
-85.0015,0.968532,0.178313,1,0,-4.85738,-3.24349,0.429653,-2.43067,-2.83789,-2.96465
-84.7983,1,0.178313,1,0,-4.71881,-3.19207,0.633,0.399133,1.30889,-0.468953
-85.0821,0.977006,0.178313,2,0,-4.71957,-3.38935,0.15005,-0.876128,-1.7545,-2.44648
-84.4621,0.998143,0.178313,2,0,-4.89483,-2.86758,-1.23471,0.621991,1.13961,-0.164769
-84.4756,0.991646,0.178313,1,0,-4.89968,-2.76429,-0.240595,0.521139,2.24142,0.580863
-84.4756,0.746197,0.178313,0,0,-4.89968,-2.76429,-1.97367,-1.06061,2.24142,0.580863
-84.8036,0.992421,0.178313,3,0,-4.84973,-3.17354,0.520043,-1.01512,-1.71236,-2.19848
-85.1452,0.961203,0.178313,1,0,-4.58603,-3.2408,0.713298,0.630691,4.23926,1.26492
-84.7668,0.968769,0.178313,1,0,-4.8678,-3.1424,-1.45108,0.126224,-1.71935,-2.15481
-84.991,0.970273,0.178313,1,0,-4.97131,-3.11985,-0.533254,0.415761,-3.76598,-3.26033
-84.9105,1,0.178313,0,0,-4.96576,-3.10054,-0.350877,-0.376093,-3.4133,-3.01743
-84.4638,0.996972,0.178313,2,0,-4.95256,-2.62983,0.206529,1.09611,2.25408,1.04325
-84.3667,0.995271,0.178313,0,0,-5.00756,-2.70777,0.463113,0.419614,0.0162392,-0.14284
-84.4036,0.999122,0.178313,2,0,-5.07671,-2.54927,-0.0107605,0.125118,-0.241495,0.566347
-84.5496,0.982793,0.178313,1,0,-4.93923,-2.58996,0.113711,-0.370284,3.02736,1.49112
-84.6612,0.889619,0.178313,0,0,-5.09978,-2.83017,1.04756,1.14474,-3.36821,-2.10494
-84.7273,0.977733,0.178313,1,0,-5.18209,-2.70889,-0.47956,-0.751741,-4.01314,-1.77663
-85.1269,0.806006,0.178313,0,0,-4.87585,-2.46451,2.02322,1.08062,6.14362,3.0831
-85.1908,1,0.178313,1,0,-5.34487,-2.41036,0.8753,0.271505,-5.20231,0.108706
-85.4702,0.992449,0.178313,2,0,-4.74589,-3.48839,0.805169,-0.0465172,-3.8327,-3.90288
-84.5948,0.978531,0.178313,1,0,-4.86028,-3.04314,0.941248,-2.57422,-0.214105,-1.1723
-85.6812,0.989878,0.178313,2,0,-4.25355,-3.81706,0.484107,-0.699082,2.4938,0.691493
-86.8572,0.694444,0.178313,1,0,-3.8959,-4.04535,0.561849,2.01638,7.92429,5.34737
-88.3227,0.797206,0.178313,1,0,-4.39076,-4.31568,-0.830684,0.477577,-9.27712,-8.84436
-92.8022,0.962458,0.178313,4,0,3.83247,-8.0629,-2.22273,1.16063,1.21994,11.303
-90.821,0.916606,0.178313,1,0,3.70112,-8.37123,0.756297,2.2145,1.00345,1.12002
-87.9001,0.999172,0.178313,4,0,0.276873,-7.86888,2.96551,-0.936938,0.592914,0.0228918
-87.9001,0.642101,0.178313,0,0,0.276873,-7.86888,1.69348,1.68435,0.592914,0.0228918
-87.2015,0.999457,0.178313,3,0,-1.46076,-6.74512,1.55901,-0.929569,0.422929,0.185267
-86.9837,0.924206,0.178313,3,0,-2.61444,-5.79355,0.298453,-1.1891,-1.78107,-2.15868
-88.8114,0.69606,0.178313,0,0,-2.70548,-6.03617,-0.0353559,-0.567124,-8.1757,-8.73303
-87.087,1,0.178313,0,0,-2.6824,-5.7739,-0.444032,-1.7404,-2.80748,-3.20384
-87.3187,0.827322,0.178313,1,0,-2.42272,-6.06615,0.489811,1.71804,-3.63052,-4.11759
-87.0438,0.972607,0.178313,3,0,-2.08014,-6.22833,1.85483,0.0468658,-0.148501,-0.449133
-87.0978,0.993266,0.178313,2,0,-2.05002,-6.30135,0.357392,-0.264883,-1.17233,-1.57198
-87.1296,0.929089,0.178313,1,0,-2.02366,-6.33965,0.605386,0.747304,-1.48106,-1.91685
-87.0546,0.999876,0.178313,3,0,-2.25291,-5.98124,0.436176,-0.245732,1.97135,1.79953
-86.9103,0.805303,0.178313,1,0,-2.53454,-5.78327,0.323266,1.60814,0.257399,-0.0603674
-89.3921,0.691525,0.178313,1,0,-2.52783,-5.36605,-1.07625,1.20305,12.7026,12.463
-89.075,1,0.178313,1,0,-3.25741,-5.53796,0.789941,-1.0213,-9.1773,-9.4353
-86.2747,0.98482,0.178313,4,0,-5.01243,-3.34979,2.72108,-1.15621,-7.29351,-5.94391
-85.3333,1,0.178313,1,0,-4.99031,-3.18988,-0.631396,-1.25596,-4.99893,-4.13846
-86.527,0.93114,0.178313,2,0,-4.23237,-4.22061,0.472506,1.39671,-4.83364,-5.02309
-87.1853,0.857042,0.178313,0,0,-4.32002,-4.24416,-0.1153,0.47777,-6.96065,-6.82361
-87.4813,0.980922,0.178313,1,0,-4.32474,-4.28092,0.639958,0.45638,-7.6223,-7.40574
-86.2191,0.994324,0.178313,0,0,-4.12811,-4.24454,-1.91885,-0.512544,-3.0068,-3.48584
-87.6843,0.767635,0.178313,0,0,-4.28809,-4.34547,-0.633702,0.129477,-7.95611,-7.73102
-86.3754,1,0.178313,1,0,-3.97885,-4.02625,1.18493,0.990852,5.76242,3.5595
-86.2874,0.992711,0.178313,2,0,-3.73806,-4.47182,1.2159,0.300732,1.7972,0.776955
-85.7248,0.994759,0.178313,2,0,-4.21386,-3.9163,0.900003,-0.984509,1.48343,0.0123403
-85.7736,0.977297,0.178313,0,0,-4.21767,-3.82812,0.323726,-0.373506,3.27249,1.29698
-85.6611,1,0.178313,1,0,-4.26881,-3.79099,0.662827,-0.138454,2.61866,0.756813
-85.8672,0.947924,0.178313,0,0,-4.22304,-3.76231,-0.0232662,-0.0354388,4.57131,2.1817
-86.5995,0.71709,0.178313,1,0,-4.03993,-4.41843,-2.48324,-0.729558,-4.34613,-4.6307
-86.2586,0.928708,0.178313,1,0,-3.812,-4.34909,0.99882,1.00303,2.71501,1.46302
-85.8449,0.903033,0.178313,2,0,-4.21164,-4.04239,-0.24686,1.56448,-1.03857,-1.91059
-85.5759,0.907658,0.178313,1,0,-4.31294,-3.75568,-0.321997,-1.33278,2.12619,0.350629
-84.4203,0.948655,0.178313,2,0,-5.09182,-2.66712,1.80705,-1.00193,-1.64176,-0.607032
-85.3273,0.934563,0.178313,2,0,-4.47294,-3.62209,-1.92823,1.31976,0.445074,-0.970193
-85.1835,0.613509,0.178313,1,0,-4.666,-3.46845,3.1277,0.929544,-1.71712,-2.46535
-84.9733,0.990429,0.178313,2,0,-5.27879,-2.32597,1.23344,-0.902422,-3.37359,1.46995
-84.86,0.904664,0.178313,0,0,-4.9872,-2.37192,-2.12703,0.51372,3.60027,2.903
-85.7596,0.955448,0.178313,1,0,-4.7282,-3.57433,-1.10615,1.63596,-4.71288,-4.596
-86.0972,0.983904,0.178313,1,0,-4.69484,-3.67728,-0.773427,0.0996666,-5.53343,-5.28685
-86.7176,0.966419,0.178313,1,0,-4.6849,-3.79315,-0.707778,0.063011,-7.00213,-6.50232
-86.8562,0.980379,0.178313,1,0,-4.26363,-3.44021,0.123409,-0.140032,10.6914,5.72426
-84.9924,1,0.178313,2,0,-4.77045,-2.77012,-2.03091,0.71625,5.95819,2.14242
-84.7581,1,0.178313,1,0,-4.76168,-2.94601,-0.264669,-1.06352,3.79423,0.985471
-84.8769,0.939766,0.178313,2,0,-5.26465,-2.36436,-0.607738,-1.31343,-3.2876,1.10194
-85.0683,0.979615,0.178313,2,0,-4.58771,-3.39599,0.0328899,-0.998501,1.46904,-0.366556
-85.7318,0.856842,0.178313,0,0,-4.48148,-3.24844,0.236254,0.539106,7.35345,3.13282
-84.86,1,0.178313,1,0,-4.81282,-3.22687,1.61624,-0.150773,-1.57684,-2.1893
-85.5265,0.99833,0.178313,2,0,-4.34041,-3.74618,0.263419,-0.774942,1.56806,-0.0729783
-85.1699,0.996332,0.178313,2,0,-4.57751,-3.50391,-0.618877,0.823376,-0.131742,-1.40348
-84.8848,0.82634,0.178313,1,0,-4.67588,-3.25468,-2.19807,-0.334484,1.46804,-0.387834
-84.9165,0.903068,0.178313,2,0,-5.2152,-2.27307,-0.787579,-1.07207,-1.65959,2.45475
-84.6639,0.986494,0.178313,0,0,-5.09385,-2.35807,-0.948023,0.672714,0.793319,2.25721
-85.4103,0.970283,0.178313,1,0,-5.1882,-2.12324,0.456833,0.119187,-0.257879,4.51914
-86.0137,0.978403,0.178313,2,0,-5.44502,-2.1937,0.181117,0.797839,-6.07193,2.43297
-86.7908,0.83288,0.178313,1,0,-4.68819,-2.47992,1.06034,2.14284,12.4366,4.96433
-85.9471,1,0.178313,0,0,-4.75687,-2.4984,1.44452,0.465408,9.73466,4.07048
-85.5535,0.979216,0.178313,2,0,-5.395,-2.28296,2.09028,0.486268,-5.51343,1.41719
-85.7737,0.978833,0.178313,0,0,-5.43424,-2.29201,-0.231427,0.149813,-6.28998,1.11718
-85.9602,0.873886,0.178313,2,0,-5.14864,-3.11664,1.18922,1.66944,-7.21194,-5.18675
-85.3151,1,0.178313,1,0,-4.84337,-2.47282,-0.427016,-1.0879,7.09621,3.33744
-85.4061,0.971919,0.178313,0,0,-4.79171,-2.56251,0.264563,0.788265,7.83116,3.26164
-85.1145,0.998597,0.178313,1,0,-5.04807,-3.06129,0.803994,1.07976,-4.7007,-3.61268
-84.5992,0.926729,0.178313,1,0,-4.81317,-3.00664,-1.65012,-1.00032,1.50254,-0.225363
-84.434,0.998073,0.178313,1,0,-4.998,-2.82921,-0.323874,0.626579,-1.02459,-1.04363
-84.9794,0.970254,0.178313,2,0,-5.05764,-2.26748,0.215434,0.100343,2.3601,3.45452
-84.7368,1,0.178313,1,0,-5.1968,-2.3446,0.510493,0.65631,-1.64741,1.73222
-84.6026,0.980102,0.178313,1,0,-5.03787,-2.42057,-0.042186,-0.887655,1.81161,2.05575
-85.2373,0.930323,0.178313,0,0,-5.25236,-2.18627,1.61595,-0.999468,-2.07281,3.36655
-84.9606,0.99579,0.178313,1,0,-5.13287,-2.24108,0.511906,-0.815315,0.527793,3.29856
-85.0216,0.995982,0.178313,0,0,-5.14516,-2.22146,0.132204,0.200046,0.325337,3.46419
-86.3979,0.596679,0.178313,0,0,-5.46034,-2.65769,-1.86734,-2.12425,-8.73377,-3.31342
-86.2853,0.998233,0.178313,2,0,-4.84986,-2.23229,0.980415,-1.93497,8.97986,5.2497
-85.2433,1,0.178313,1,0,-4.94654,-2.31112,-1.28135,-0.774556,5.26861,3.78298
-85.3669,0.953581,0.178313,1,0,-5.01979,-2.19913,1.33964,0.58191,3.85207,4.45006
-84.6043,0.92839,0.178313,1,0,-4.94423,-2.99683,0.926768,1.88363,-1.6695,-1.83816
-85.2181,0.913547,0.178313,2,0,-4.99791,-2.25528,-1.59179,2.34823,4.13242,3.97495
-85.7261,0.901328,0.178313,0,0,-4.90443,-2.25749,0.162009,-0.422975,6.9847,4.60669
-85.7741,0.997184,0.178313,2,0,-5.16165,-3.06101,-0.538313,0.381389,-6.89035,-4.79902
-85.7944,0.99924,0.178313,0,0,-5.22528,-2.96989,0.104947,0.911911,-7.169,-4.55963
-84.3831,1,0.178313,1,0,-5.05751,-2.68159,-1.32591,-1.15541,-0.959372,-0.41336
-84.8819,0.988786,0.178313,2,0,-4.7325,-3.28157,-0.124548,0.398978,-0.42147,-1.54157
-85.7623,0.791906,0.178313,0,0,-4.54684,-3.0823,-0.816631,-0.803093,8.32237,3.38928
-84.4082,0.992021,0.178313,2,0,-4.93809,-2.78531,2.43223,-0.56194,0.96998,-0.0229478
-84.4615,0.990409,0.178313,2,0,-4.91572,-2.72959,0.31632,-0.0330402,2.19763,0.663436
-84.6831,0.973439,0.178313,2,0,-5.20239,-2.6255,0.0575563,0.538395,-3.7555,-1.16668
-84.6053,0.985202,0.178313,1,0,-5.04436,-2.88462,1.30991,-0.319393,-2.70051,-2.01104
-84.6238,0.992562,0.178313,1,0,-5.20223,-2.45722,0.13581,-1.27073,-2.50454,0.49051
-84.494,1,0.178313,1,0,-5.10368,-2.45383,-0.576331,0.178207,-0.148391,1.23506
-84.3767,0.999644,0.178313,2,0,-5.05335,-2.67394,-0.387,0.44235,-0.785965,-0.308777
-84.7363,0.882845,0.178313,2,0,-4.98541,-3.01491,1.26625,0.857143,-2.83087,-2.48532
-84.9923,0.959889,0.178313,0,0,-5.00798,-3.0766,0.170559,-0.0481213,-4.03895,-3.2986
-86.8079,0.816801,0.178313,1,0,-4.81777,-2.19409,-0.608701,1.7208,10.381,5.847
-86.3474,1,0.178313,2,0,-4.70008,-2.54418,1.06987,0.182904,11.2287,4.45298
-85.1004,1,0.178313,1,0,-4.79344,-2.66301,1.37167,0.888507,6.59397,2.57316
-84.9388,0.995021,0.178313,1,0,-4.85375,-3.22493,0.311953,1.37577,-2.5042,-2.73739
-86.1015,0.896145,0.178313,1,0,-4.89486,-3.45933,0.230156,-0.798475,-6.45216,-5.6275
-84.7765,1,0.178313,1,0,-4.91835,-3.10171,-0.013801,-2.20142,-2.36661,-2.44217
-84.6426,0.992381,0.178313,3,0,-4.81934,-2.84761,0.0720609,0.87527,3.47276,0.943664
-84.4423,0.934686,0.178313,1,0,-4.95168,-2.87133,1.45689,0.36875,-0.361692,-0.87137
-85.2338,0.909179,0.178313,1,0,-4.8514,-2.48068,-0.644143,0.611695,6.75992,3.19964
-84.6559,1,0.178313,2,0,-5.19339,-2.63066,-1.11761,-0.420151,-3.60505,-1.14373
-84.7539,0.93398,0.178313,1,0,-4.77517,-3.18245,2.11147,-0.218231,-0.01274,-1.22838
-87.2302,0.579861,0.178313,0,0,-5.02358,-3.47974,-1.28667,-0.991956,-8.95876,-7.36996
-85.3126,0.947492,0.178313,0,0,-4.7703,-3.42236,-2.42985,-0.63477,-3.4046,-3.54954
-85.1492,0.816247,0.178313,1,0,-4.63866,-3.07494,2.57419,0.614335,5.49186,1.85514
-85.1492,0.863392,0.178313,0,0,-4.63866,-3.07494,0.904852,0.653471,5.49186,1.85514
-85.0596,0.985673,0.178313,2,0,-5.2684,-2.6697,-0.99888,0.809216,-5.44046,-2.1043
-84.752,1,0.178313,1,0,-5.23886,-2.54957,0.600188,0.729065,-3.95034,-0.703877
-84.9508,0.986351,0.178313,1,0,-5.24426,-2.6783,0.403337,-0.535703,-5.03257,-1.9998
-84.6309,0.916358,0.178313,1,0,-5.20877,-2.50103,1.74862,0.885442,-2.95643,-0.00131896
-85.0388,0.915668,0.178313,1,0,-5.14437,-2.21662,0.50748,1.26309,0.371943,3.52743
-84.9115,0.99972,0.178313,1,0,-5.23233,-2.28933,0.104162,0.706595,-2.1436,2.16478
-84.6211,0.963632,0.178313,1,0,-5.12601,-2.76453,1.51194,-0.465816,-3.31052,-1.77824
-84.5164,0.988302,0.178313,2,0,-5.15788,-2.48547,0.79746,0.529264,-1.69103,0.522507
-84.8962,0.951366,0.178313,0,0,-5.14641,-2.26025,0.0896229,0.982155,0.0747467,2.99557
-84.5684,0.954773,0.178313,1,0,-5.07025,-2.41484,-0.495216,-1.2208,0.997378,1.86234
-84.5829,0.937425,0.178313,0,0,-5.17803,-2.60868,0.628726,1.00261,-3.09639,-0.813769
-84.4984,0.987799,0.178313,1,0,-5.02739,-2.84596,-1.11861,0.359928,-1.90171,-1.50031
-84.4898,1,0.178313,1,0,-4.88074,-2.82058,0.305421,0.173314,2.09136,0.374552
-84.5436,0.933065,0.178313,1,0,-5.1395,-2.68409,-1.91556,0.862539,-2.88022,-1.18308
-85.4409,0.991341,0.178313,2,0,-5.18235,-2.11634,-0.626908,0.391138,-0.0814506,4.64102
-86.5511,0.903032,0.178313,2,0,-4.4441,-3.13077,-0.461453,0.905197,10.9823,4.95623
-85.8938,0.991399,0.178313,2,0,-5.41816,-2.6033,-1.98944,1.31147,-7.70066,-2.46938
-87.6613,0.972707,0.178313,1,0,-5.33687,-1.81756,1.72191,-0.249284,-2.73241,9.14517
-88.5899,0.955893,0.178313,1,0,-5.36287,-1.73218,0.0610167,-0.493566,-3.13281,10.8479
-84.5075,1,0.178313,1,0,-4.89327,-2.74138,-0.200915,3.12488,2.68457,0.829337
-84.5478,0.925285,0.178313,1,0,-5.16694,-2.60559,2.04548,-0.815202,-2.82729,-0.695652
-85.5933,0.918743,0.178313,1,0,-4.63996,-2.8966,1.14661,-1.2006,8.35274,3.18184
-88.2332,0.639536,0.178313,1,0,-5.39133,-3.12201,1.69314,-0.391371,-11.0674,-7.41525
-88.2332,0.89369,0.178313,0,0,-5.39133,-3.12201,0.535017,1.58008,-11.0674,-7.41525
-85.3145,0.914313,0.178313,2,0,-4.5306,-3.29705,3.81983,-0.124098,4.88066,1.70849
-86.3943,0.992405,0.178313,2,0,-3.89556,-4.49575,2.06068,-0.667733,-2.65431,-3.1417
-86.5101,0.973304,0.178313,0,0,-3.89571,-4.52931,-0.29542,-0.146691,-3.328,-3.73302
-86.669,0.917908,0.178313,1,0,-3.74633,-4.70523,-1.56766,-0.490574,-3.52,-3.89024
-85.2166,0.797556,0.178313,3,0,-4.59773,-3.15866,3.3239,-1.1584,5.32714,1.82756
-84.7985,1,0.178313,2,0,-5.04693,-2.9629,-0.898723,0.821033,-3.59756,-2.72033
-84.8534,0.967794,0.178313,1,0,-5.18004,-2.77416,-0.369064,-1.0648,-4.53835,-2.35502
-86.1092,0.882029,0.178313,2,0,-4.88585,-2.20778,-1.20053,-0.149281,7.94674,5.22708
-84.4186,0.987855,0.178313,2,0,-4.92898,-2.781,-1.03194,-1.94509,1.2588,0.114391
-86.3682,0.81907,0.178313,1,0,-5.12682,-3.21964,0.364546,-0.324401,-7.88312,-5.9352
-85.5585,1,0.178313,1,0,-5.04741,-3.17017,-1.19276,-0.685501,-5.90083,-4.61107
-84.9143,1,0.178313,1,0,-4.91945,-3.15204,1.34434,0.360512,-3.0294,-2.91577
-85.1106,0.934331,0.178313,1,0,-4.59424,-3.24147,-2.37495,0.595387,3.98511,1.11405
-85.5335,0.965382,0.178313,1,0,-4.54408,-3.16364,0.196464,-0.187233,6.9267,2.74227
-85.6083,1,0.178313,2,0,-5.3704,-2.19564,0.367757,1.19939,-4.64151,2.71032
-86.765,0.914424,0.178313,3,0,-3.55828,-4.90018,-0.445417,1.53867,-3.33202,-3.70298
-86.502,0.989909,0.178313,0,0,-3.43832,-4.84264,-0.934751,-0.306597,0.811223,0.141388
-86.7689,0.959436,0.178313,3,0,-2.96254,-5.38929,-1.18265,0.0162064,-0.434796,-0.842534
-86.558,0.996802,0.178313,3,0,-3.34833,-4.94834,0.577615,-0.550414,0.574834,-0.0246218
-86.5734,0.998642,0.178313,1,0,-3.32877,-4.95005,0.0719303,-0.0461771,1.03492,0.411173
-85.2644,0.993336,0.178313,3,0,-4.54017,-3.57393,1.44354,-1.14342,-0.405118,-1.58323
-85.3531,0.959945,0.178313,1,0,-4.69724,-3.50174,1.05488,-0.696567,-2.95909,-3.32201
-85.8735,0.992385,0.178313,2,0,-4.16334,-4.08215,0.0486957,-1.17815,-0.642245,-1.57098
-85.788,1,0.178313,1,0,-4.17328,-3.99643,-0.0740728,0.40498,0.876826,-0.399559
-86.6293,0.999846,0.178313,3,0,-3.25607,-5.08659,0.580003,-0.406338,-0.40419,-0.898836
-86.8449,0.943003,0.178313,2,0,-3.50584,-4.9686,1.77728,-1.00536,-3.58474,-3.93582
-87.0809,0.907339,0.178313,2,0,-3.07137,-5.06526,-3.19521,0.925386,5.07293,4.36625
-87.0465,0.98914,0.178313,1,0,-3.0082,-5.14665,-0.119414,0.807221,4.60831,3.99037
-87.0537,0.965166,0.178313,3,0,-2.04159,-6.22869,-0.0756792,-1.14109,0.667538,0.444655
-87.631,0.978594,0.178313,4,0,-0.24526,-7.62565,1.60957,-1.06288,0.213171,-0.441818
-87.8765,0.936142,0.178313,2,0,-0.563041,-7.25095,-0.713769,0.701476,3.47319,4.77711
-87.6039,1,0.178313,2,0,-1.16881,-6.83378,-1.18485,0.195567,3.64412,4.31361
-87.9335,0.959178,0.178313,3,0,-0.183904,-7.50215,-0.995792,-0.421195,2.69413,4.02774
-89.0848,0.602854,0.178313,1,0,-0.0379075,-8.05715,-0.286919,-2.16359,-3.40672,-7.64707
-91.6386,0.697806,0.178313,0,0,-0.116217,-8.27698,-0.130052,-0.144403,-5.91525,-12.0572
-88.3476,0.876524,0.178313,1,0,0.435884,-7.77758,2.34672,2.78759,2.42602,4.57053
-89.0746,0.921966,0.178313,1,0,0.601206,-8.27988,-0.878046,0.564885,-1.68826,-6.59373
-88.5624,0.857531,0.178313,1,0,0.884545,-7.95158,-2.21128,-1.46828,1.87803,3.95639
-87.4007,0.957672,0.178313,3,0,-1.36092,-6.72121,-2.42311,0.129943,2.80542,3.11677
-87.2716,1,0.178313,0,0,-1.38025,-6.75779,0.305105,0.348166,1.60158,1.62898
-88.644,0.781116,0.178313,1,0,-1.55804,-7.0251,0.312708,0.580968,-6.32745,-7.86043
-89.0552,0.903066,0.178313,1,0,-1.73341,-6.15675,0.423369,-1.76906,10.0814,11.1942
-88.6361,0.644361,0.178313,1,0,-2.28018,-6.40604,-0.906006,-2.24357,-7.35983,-8.18844
-87.3322,1,0.178313,1,0,-2.25414,-6.21672,0.523052,1.4022,-3.4149,-3.94888
-87.6056,0.98293,0.178313,3,0,-0.31217,-7.59642,1.25477,-1.36255,0.051967,-0.680798
-87.1148,0.993448,0.178313,3,0,-1.91505,-6.31078,-1.59417,0.747261,1.42887,1.30624
-87.3127,0.992734,0.178313,3,0,-1.2843,-6.82688,0.428567,-0.00953269,1.76604,1.85925
-86.4361,0.971601,0.178313,3,0,-3.54347,-4.75871,-1.51568,1.87224,0.112478,-0.551105
-86.4184,0.983757,0.178313,1,0,-3.58912,-4.72876,-0.524193,-0.124575,-0.34243,-0.983493
-86.5546,0.959906,0.178313,0,0,-3.53561,-4.636,-0.152613,-0.309481,3.32663,2.29971
-86.4565,0.863468,0.178313,1,0,-3.55937,-4.65403,1.06499,0.785084,2.21139,1.30144
-86.4565,0.746621,0.178313,0,0,-3.55937,-4.65403,1.34345,0.651113,2.21139,1.30144
-86.6753,0.99909,0.178313,2,0,-3.24928,-4.98121,0.344134,-0.276902,2.35245,1.68105
-86.5821,0.99976,0.178313,2,0,-3.48114,-4.90353,0.516396,-0.420994,-1.64628,-2.12888
-86.8736,0.908957,0.178313,0,0,-3.41217,-4.70076,-0.116096,-0.761082,5.19193,4.07866
-86.4237,0.980144,0.178313,2,0,-3.91027,-4.49221,0.4893,-1.3946,-2.91816,-3.37519
-86.6689,0.921846,0.178313,1,0,-3.73966,-4.71124,1.62299,0.339747,-3.49339,-3.86559
-86.6526,1,0.178313,0,0,-3.73974,-4.70691,0.303169,0.361776,-3.40853,-3.78873
-87.0812,0.98514,0.178313,2,0,-2.98259,-5.16756,1.70609,-1.11666,4.75406,4.15213
-87.3768,0.96238,0.178313,1,0,-3.00645,-5.08113,-0.78342,-0.0386539,6.5399,5.81072
-86.5977,0.733847,0.178313,1,0,-3.30466,-5.02968,-2.43023,-0.871456,-0.263008,-0.784112
-87.607,0.914988,0.178313,3,0,-2.07904,-6.00741,1.03674,-0.460113,5.54755,5.72304
-86.6648,0.999455,0.178313,3,0,-4.05047,-4.42221,1.49285,-1.14189,-4.6389,-4.88605
-87.2911,0.93916,0.178313,1,0,-3.83012,-4.06849,-0.213774,0.225338,9.50934,6.69403
-85.238,0.998057,0.178313,2,0,-4.52858,-3.55545,0.0258931,-2.27548,0.215779,-1.15546
-84.7644,0.911554,0.178313,1,0,-4.79143,-3.18717,-0.0266202,-1.53266,-0.489703,-1.50867
-84.9843,0.999661,0.178313,3,0,-4.6689,-3.36301,0.331721,-0.0502522,-0.0993532,-1.37379
-84.6883,1,0.178313,1,0,-4.77313,-3.10465,-0.587368,0.846732,1.17846,-0.4938
-84.6231,0.918971,0.178313,2,0,-5.108,-2.7976,0.18193,1.36555,-3.23043,-1.89932
-84.4634,0.94723,0.178313,0,0,-4.93421,-2.67356,1.25365,0.608413,2.30291,0.892728
-87.2948,0.707383,0.178313,1,0,-4.73075,-2.28442,1.47843,-0.0763905,12.846,5.79094
-86.3472,1,0.178313,1,0,-5.464,-2.63182,-1.36788,-0.665515,-8.63132,-3.05992
-86.8532,0.937645,0.178313,0,0,-5.49914,-2.68595,-0.552568,-0.0434128,-9.50728,-3.85455
-85.9766,1,0.178313,1,0,-5.45467,-2.50631,1.0635,1.14046,-7.74029,-1.61578
-88.0464,0.853078,0.178313,1,0,-5.6483,-2.59462,1.20367,0.441063,-11.0933,-3.66312
-86.1548,1,0.178313,1,0,-5.46208,-2.17964,2.28222,1.05208,-6.331,2.57283
-84.6222,0.982225,0.178313,1,0,-5.20491,-2.52618,-2.32359,0.608292,-3.05301,-0.224597
-84.412,0.999324,0.178313,1,0,-5.10011,-2.61852,1.00498,-0.489703,-1.40427,-0.252276
-85.0502,0.979612,0.178313,1,0,-5.20201,-2.21927,0.22556,-0.700078,-1.06093,3.1874
-85.0802,0.991173,0.178313,2,0,-5.10868,-2.21349,-0.21844,0.712262,1.3122,3.76349
-84.54,0.75725,0.178313,0,0,-5.06036,-2.82694,0.625029,-3.25271,-2.46063,-1.6817
-84.9378,0.972154,0.178313,2,0,-4.79705,-3.2725,1.56843,-0.756286,-1.85303,-2.40699
-84.59,0.815995,0.178313,1,0,-5.05173,-2.86682,0.877967,1.95529,-2.67848,-1.93543
-85.0959,0.967462,0.178313,1,0,-4.77125,-3.35373,-1.74544,0.787102,-2.42831,-2.84869
-84.4968,0.998986,0.178313,1,0,-4.89945,-2.73455,0.565819,-1.279,2.59084,0.809992
-86.0526,0.962656,0.178313,2,0,-4.284,-4.06266,1.74207,-1.02603,-3.12509,-3.5956
-86.5122,0.979144,0.178313,1,0,-3.8057,-4.25651,-1.19542,0.230534,5.21555,3.48917
-86.5122,0.364725,0.178313,0,0,-3.8057,-4.25651,-1.75156,-1.24261,5.21555,3.48917
