# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=1
# stan_version_patch=0
# init=random
# seed=385583929
# chain_id=1
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=./diagnostic_file.dat_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,alpha,beta,p_alpha,p_beta,g_alpha,g_beta
-87.4919,0.96349,0.0848526,2,0,-0.775247,-7.35398,0.17984,-0.586411,-1.03756,-2.01487
-87.791,0.905653,0.0848526,0,0,-0.660966,-7.19708,0.219135,0.383385,3.3483,4.4537
-88.1777,0.967962,0.0848526,1,0,-0.586303,-7.18095,0.0391422,-0.218423,4.63938,6.53483
-87.47,1,0.0848526,1,0,-0.634465,-7.39286,-0.259088,-0.620708,-0.0103582,-0.594433
-87.49,0.993637,0.0848526,0,0,-0.603244,-7.35754,-0.0574224,-0.0908494,0.972335,0.895054
-88.196,0.701841,0.0848526,1,0,-0.508995,-7.68657,0.728846,0.621924,-3.11305,-5.59306
-87.8546,0.908544,0.0848526,0,0,-0.276505,-7.4593,0.624248,0.670068,2.60556,3.74608
-87.4246,0.995972,0.0848526,3,0,-0.872218,-7.26701,0.181382,-0.684321,-0.763389,-1.54696
-87.4337,0.968223,0.0848526,1,0,-0.725501,-7.29095,-0.304613,-0.244959,0.697062,0.487535
-88.0451,0.665416,0.0848526,1,0,-0.706579,-7.54395,-0.726756,-0.755077,-3.20994,-5.2975
-87.3795,0.973326,0.0848526,3,0,-1.87856,-6.24697,-0.84776,0.122809,3.85638,4.02654
-86.9785,0.996404,0.0848526,3,0,-2.85988,-5.33651,-0.483586,0.883704,3.51218,3.05716
-87.2231,0.999292,0.0848526,3,0,-1.96606,-6.42562,0.439955,-0.18791,-2.18883,-2.71808
-86.147,0.990202,0.0848526,3,0,-4.12182,-4.22794,0.818929,-0.924796,-2.54356,-3.09781
-87.2821,0.735635,0.0848526,0,0,-3.83527,-4.06252,-0.502622,-0.320338,9.49994,6.6712
-86.1996,1,0.0848526,1,0,-3.94083,-4.1508,0.496477,0.41447,3.8386,2.17912
-85.8196,0.906838,0.0848526,1,0,-4.15975,-3.94278,0.782479,-0.127207,2.39758,0.756113
-85.2168,0.811691,0.0848526,2,0,-4.79968,-3.36657,1.14339,-0.535611,-3.25444,-3.38934
-84.73,0.932213,0.0848526,2,0,-4.93676,-3.06419,-0.744651,0.116449,-2.31999,-2.33657
-84.4437,0.999103,0.0848526,1,0,-4.98993,-2.57846,0.0548676,-0.624892,1.74204,1.09097
-84.5181,0.99907,0.0848526,1,0,-4.98877,-2.90319,-0.0704437,0.296946,-1.62426,-1.56085
-84.5126,0.999447,0.0848526,2,0,-4.91185,-2.95739,0.203911,-0.0235666,-0.402322,-1.10641
-84.8376,0.996173,0.0848526,2,0,-5.17807,-2.28602,0.174553,-0.404104,-0.853552,2.51153
-85.1885,0.938017,0.0848526,2,0,-4.74075,-3.41151,0.278076,-0.890233,-2.58215,-3.00057
-85.3488,0.9982,0.0848526,1,0,-4.67259,-3.52194,0.330535,-0.268455,-2.71282,-3.16724
-86.9416,0.707493,0.0848526,1,0,-5.13481,-3.29932,0.0366727,1.01676,-8.83874,-6.78226
-85.0916,1,0.0848526,1,0,-5.03524,-3.07143,-0.507734,-0.982377,-4.54987,-3.56178
-85.5111,0.977514,0.0848526,2,0,-4.83871,-3.40315,-0.816287,1.02724,-4.59967,-4.30757
-84.8983,0.998235,0.0848526,1,0,-4.82257,-3.23608,-0.133163,-0.711843,-1.93644,-2.41462
-85.7634,0.885155,0.0848526,2,0,-5.13562,-2.05945,-0.343467,-1.0312,1.36698,5.64996
-84.5459,0.903182,0.0848526,0,0,-5.15002,-2.43484,0.00284106,-1.41524,-1.13937,1.08327
-85.1599,0.949579,0.0848526,0,0,-5.2161,-2.19123,0.155652,-0.741153,-1.25432,3.47554
-85.814,0.819701,0.0848526,2,0,-5.07692,-2.07251,0.636785,0.805944,2.90215,5.73017
-85.6628,0.963517,0.0848526,1,0,-5.42403,-2.41235,0.348389,-0.623229,-6.69591,-0.348802
-85.4447,1,0.0848526,0,0,-5.38988,-2.38464,0.359224,0.0940882,-5.92302,0.165106
-85.2817,1,0.0848526,0,0,-5.36175,-2.41943,0.325654,-0.122996,-5.58036,-0.0920645
-84.8651,0.999847,0.0848526,1,0,-5.26646,-2.54513,0.491627,-0.422237,-4.48951,-0.854929
-84.7874,1,0.0848526,1,0,-5.23397,-2.60681,0.283915,-0.172727,-4.27182,-1.23185
-84.8327,0.980074,0.0848526,1,0,-4.7012,-3.12593,0.696507,-0.451038,2.8238,0.40739
-85.9679,0.754202,0.0848526,1,0,-4.53301,-3.05895,0.694043,0.292113,9.22014,3.82926
-86.0697,0.960483,0.0848526,0,0,-4.54261,-3.00986,-0.445223,0.00810702,9.77949,4.03002
-84.3801,1,0.0848526,2,0,-4.97288,-2.74446,0.479501,0.781185,0.516492,-0.0800291
-85.364,0.880999,0.0848526,1,0,-4.87883,-2.38837,-0.424416,0.367043,6.74875,3.65745
-85.44,1,0.0848526,2,0,-5.13333,-3.02744,-0.325092,0.211253,-6.02762,-4.2065
-85.3869,1,0.0848526,1,0,-5.06279,-3.11147,0.458378,-0.126849,-5.54919,-4.23484
-86.7471,0.92771,0.0848526,1,0,-5.1431,-3.25911,-0.109517,0.263612,-8.56372,-6.47998
-84.3993,0.981813,0.0848526,1,0,-4.94754,-2.76315,0.536828,1.09386,0.970588,0.0467369
-84.3688,0.995684,0.0848526,1,0,-5.03931,-2.62847,0.289581,-0.482371,-0.011304,0.209459
-84.842,0.942699,0.0848526,1,0,-4.75139,-2.91171,0.0902734,-0.632904,4.58841,1.39401
-84.7813,0.932239,0.0848526,1,0,-4.96133,-3.05941,-0.597008,-0.236441,-2.81909,-2.59382
-85.087,0.999966,0.0848526,2,0,-4.59741,-3.25251,-0.251551,0.156427,3.69952,0.950986
-85.4219,0.965876,0.0848526,1,0,-4.56371,-3.15612,-0.166487,0.247528,6.43461,2.45266
-84.8585,1,0.0848526,1,0,-4.70331,-3.07349,0.593224,-0.266281,3.58348,0.828062
-84.9938,0.995573,0.0848526,2,0,-4.63584,-3.36154,-0.0948274,-0.536599,0.776881,-0.816418
-86.9524,0.999183,0.0848526,4,0,-2.39784,-5.91897,-0.212402,0.333866,0.145358,-0.155605
-86.4598,0.979778,0.0848526,3,0,-3.6161,-4.7422,-0.795082,0.701685,-1.30295,-1.85855
-86.2855,0.986752,0.0848526,2,0,-3.82012,-4.31848,0.375311,-0.340908,3.23136,1.87467
-87.1901,0.865611,0.0848526,2,0,-3.33336,-4.73245,-0.598129,0.0719737,6.70162,5.51672
-87.5016,0.876616,0.0848526,0,0,-3.37421,-4.63259,0.482912,-0.0727325,8.33919,6.87104
-87.5016,0.049924,0.0848526,0,0,-3.37421,-4.63259,0.941672,1.28303,8.33919,6.87104
-87.7013,0.971734,0.0848526,1,0,-3.40917,-4.5625,-0.505101,-0.0675903,9.30122,7.61933
-85.7342,0.981696,0.0848526,2,0,-4.23688,-3.81026,-0.0593249,-1.25909,3.111,1.1516
-85.5214,0.941393,0.0848526,1,0,-4.35743,-3.65772,-0.594131,0.0926691,2.88835,0.80499
-85.7846,1,0.0848526,1,0,-4.31573,-3.94944,0.136316,-0.132698,-1.76148,-2.51698
-85.8792,0.944767,0.0848526,1,0,-4.40702,-3.90742,-0.195535,-0.440905,-3.11209,-3.57893
-85.0732,0.999271,0.0848526,2,0,-4.84922,-3.27482,0.504284,-0.523693,-3.0802,-3.15837
-85.6369,0.997896,0.0848526,2,0,-4.27208,-3.83307,0.02346,-0.607217,1.64763,0.0636501
-86.2132,0.863054,0.0848526,1,0,-4.10149,-4.26557,-0.214771,-0.697983,-2.8063,-3.31353
-86.5044,0.974615,0.0848526,1,0,-4.18456,-4.26173,0.0691307,-0.217548,-4.55831,-4.79797
-90.0304,0.592217,0.0848526,0,0,-4.37088,-4.50848,-0.0987173,-0.433283,-11.553,-11.0015
-86.2963,1,0.0848526,1,0,-3.7228,-4.49602,-1.38797,-0.414843,1.63119,0.650143
-84.7933,0.844271,0.0848526,5,0,-5.24751,-2.55744,-0.0775431,1.8546,-4.18721,-0.844836
-84.5969,0.937088,0.0848526,0,0,-5.02965,-2.43094,0.605741,0.375535,1.95196,2.0244
-84.4376,0.999165,0.0848526,2,0,-5.07578,-2.72443,-0.0320506,-0.38035,-1.80096,-0.954407
-84.6393,0.920732,0.0848526,0,0,-4.9121,-2.59158,0.356643,0.410179,3.78692,1.75385
-84.4091,1,0.0848526,1,0,-4.95656,-2.68984,-0.205204,-0.380853,1.52436,0.528469
-84.9332,0.940999,0.0848526,2,0,-4.77311,-2.79149,-0.342573,0.453905,5.59146,1.95948
-84.4776,0.991423,0.0848526,0,0,-4.89508,-2.91292,0.409837,0.420371,0.57436,-0.531785
-84.8024,0.985849,0.0848526,3,0,-4.77762,-3.21649,0.417509,-0.349946,-0.57234,-1.5843
-84.5033,0.991324,0.0848526,2,0,-5.10346,-2.44644,0.372497,-0.402251,-0.0872886,1.30805
-84.3752,0.979996,0.0848526,1,0,-4.99524,-2.66599,0.141391,0.421188,0.751233,0.323063
-85.2082,0.935013,0.0848526,1,0,-5.34649,-2.45956,-0.162157,0.429765,-5.52088,-0.460209
-85.4087,0.965462,0.0848526,0,0,-5.37388,-2.507,-0.181652,0.124161,-6.32212,-1.15165
-85.3657,1,0.0848526,0,0,-5.36664,-2.50904,0.285961,0.0404781,-6.20102,-1.12993
-85.1248,0.990637,0.0848526,2,0,-5.30795,-2.58662,-0.423086,0.216515,-5.59975,-1.56683
-84.8737,0.983474,0.0848526,1,0,-5.00057,-2.35147,0.431183,0.277392,3.374,2.99349
-85.2978,0.995944,0.0848526,2,0,-5.29944,-2.20686,-0.26215,-0.297883,-3.21379,2.87112
-85.8169,0.973315,0.0848526,1,0,-5.24376,-2.04945,0.230757,0.346757,-1.29094,5.35988
-85.9621,0.987236,0.0848526,0,0,-5.29074,-2.03828,0.0495441,0.186666,-2.33172,5.36042
-85.856,1,0.0848526,0,0,-5.31087,-2.06953,0.0590525,-0.317643,-2.89188,4.79986
-84.4583,0.903863,0.0848526,2,0,-4.90252,-2.78835,-1.11022,0.504954,1.883,0.362836
-85.6424,0.962056,0.0848526,2,0,-4.33078,-3.63529,-0.122117,-0.495005,4.12528,1.66281
-85.3805,1,0.0848526,1,0,-4.55972,-3.6208,-0.358372,0.137817,-1.69115,-2.48889
-85.3805,0.825275,0.0848526,1,0,-4.55972,-3.6208,0.891186,0.0214263,-1.69115,-2.48889
-85.3696,0.999962,0.0848526,1,0,-4.46249,-3.65808,-0.305156,0.083513,0.0509647,-1.23722
-85.4048,0.976587,0.0848526,2,0,-4.43043,-3.5338,0.057481,-0.27773,3.2912,0.949094
-85.09,0.961753,0.0848526,1,0,-4.75453,-3.36555,0.56885,-0.222434,-2.21585,-2.72437
-86.8038,0.82057,0.0848526,3,0,-4.7527,-3.73238,0.181032,-0.652534,-7.40742,-6.73244
-85.3215,1,0.0848526,0,0,-4.51032,-3.61769,0.784259,0.485887,-0.42908,-1.59242
-87.1471,0.637769,0.0848526,0,0,-4.8922,-3.6239,-0.848101,0.288342,-8.45844,-7.32973
-86.6919,1,0.0848526,0,0,-4.93237,-3.51199,-0.203545,-0.689903,-7.78958,-6.63983
-87.0434,0.938065,0.0848526,0,0,-4.99592,-3.48744,0.163558,0.392284,-8.58921,-7.13561
-85.3588,0.993562,0.0848526,1,0,-4.48627,-3.6476,-1.16172,-0.0731166,-0.361308,-1.537
-86.7453,0.955677,0.0848526,3,0,-3.28918,-4.89589,0.531991,-0.110786,3.48062,2.68451
-86.4199,0.981953,0.0848526,2,0,-3.91707,-4.48519,-0.24363,0.720096,-2.93206,-3.38852
-86.1552,0.999584,0.0848526,1,0,-3.89032,-4.27428,0.00246503,0.427316,2.32269,1.04899
-86.774,0.864756,0.0848526,0,0,-3.79605,-4.20709,-0.00860817,-0.0429998,6.8191,4.76344
-86.1738,1,0.0848526,0,0,-3.84823,-4.35799,-0.228995,-0.568675,1.51034,0.429395
-86.1738,0.753187,0.0848526,0,0,-3.84823,-4.35799,-0.455856,-0.532314,1.51034,0.429395
-86.1574,0.924067,0.0848526,1,0,-3.88826,-4.38797,0.31988,0.387173,-0.208772,-1.0399
-85.1836,0.997884,0.0848526,3,0,-4.54207,-3.50672,0.375094,-0.70063,0.732864,-0.816207
-85.4544,0.709333,0.0848526,1,0,-4.61701,-3.60234,-0.988388,-0.531209,-2.72146,-3.21429
-86.0606,0.90618,0.0848526,1,0,-4.44661,-3.23503,0.313824,-0.421975,8.78478,3.95703
-85.5884,1,0.0848526,1,0,-4.47943,-3.30314,-0.37316,-0.359641,6.35055,2.6207
-84.7433,1,0.0848526,2,0,-4.91745,-3.0886,-0.728057,0.467107,-2.18031,-2.31303
-84.6307,1,0.0848526,2,0,-4.81243,-3.06969,-0.309192,0.0486402,0.646028,-0.749835
-84.6307,0.730784,0.0848526,0,0,-4.81243,-3.06969,-0.866389,-0.282489,0.646028,-0.749835
-86.0479,0.970867,0.0848526,1,0,-5.33244,-2.04421,0.340339,-0.937693,-3.26926,5.11991
-86.386,0.951329,0.0848526,1,0,-4.92965,-2.10018,-0.213635,0.650928,7.19184,6.13286
-86.1665,0.977899,0.0848526,1,0,-5.47474,-2.20999,0.546782,0.48968,-6.67603,2.08087
-85.5733,1,0.0848526,2,0,-4.95545,-2.22083,-0.40489,0.588379,5.63559,4.61952
-85.133,0.790728,0.0848526,2,0,-4.76381,-2.72784,1.11931,0.0609644,6.72324,2.51466
-84.5106,1,0.0848526,1,0,-5.15021,-2.6171,-0.62624,0.180061,-2.5481,-0.665456
-85.7564,0.913348,0.0848526,2,0,-5.25782,-2.06506,0.447451,0.446155,-1.67959,5.06837
-84.6669,0.977081,0.0848526,1,0,-4.96182,-2.48455,-0.246592,1.01152,3.38529,2.12695
-84.7316,0.872148,0.0848526,1,0,-5.23733,-2.52404,-0.712244,-0.125534,-3.73592,-0.436132
-85.5127,0.892828,0.0848526,2,0,-4.59343,-3.04469,-0.755887,0.21135,7.44187,2.86642
-87.0312,0.650556,0.0848526,0,0,-4.45791,-3.00918,0.118551,0.10915,12.8899,5.62602
-86.5367,1,0.0848526,1,0,-4.46373,-3.08974,0.488879,0.501876,11.0889,4.9032
-85.0062,1,0.0848526,1,0,-4.67734,-3.37578,-0.768551,-0.660175,-0.516259,-1.64353
-84.715,0.863222,0.0848526,2,0,-4.99685,-2.41429,-0.210185,-1.18105,2.99027,2.43882
-84.7539,0.988372,0.0848526,2,0,-5.19655,-2.33481,0.524283,-0.633833,-1.58176,1.84362
-84.7762,0.998314,0.0848526,0,0,-5.20368,-2.32915,-0.0501813,0.0584741,-1.71377,1.86476
-84.5304,0.973504,0.0848526,1,0,-4.9189,-2.64882,0.271211,-0.700988,2.99304,1.24616
-84.7181,0.944222,0.0848526,1,0,-4.84792,-2.70178,0.370698,0.282907,4.45336,1.65096
-84.7181,0.845526,0.0848526,0,0,-4.84792,-2.70178,-0.541821,-0.0989321,4.45336,1.65096
-84.5001,0.997936,0.0848526,1,0,-5.10343,-2.44892,0.561348,-0.324891,-0.105267,1.28424
-85.3008,0.913516,0.0848526,2,0,-5.13651,-2.15162,0.456886,0.237803,0.914145,4.38618
-85.6809,0.80506,0.0848526,2,0,-4.67534,-2.77714,-0.868814,0.30626,8.97228,3.41843
-85.1448,1,0.0848526,1,0,-4.83937,-2.53603,0.797411,-0.755496,6.57576,2.9222
-84.4301,1,0.0848526,1,0,-5.03965,-2.7759,-0.430059,-0.466458,-1.46007,-1.03615
-85.7077,0.783575,0.0848526,0,0,-5.29983,-2.82158,0.5161,0.00503688,-7.21726,-3.80871
-84.6505,1,0.0848526,1,0,-5.10555,-2.36081,0.499802,0.813714,0.473842,2.14857
-85.0007,0.929278,0.0848526,1,0,-4.85725,-2.54774,-0.0975985,-0.588523,5.8901,2.64986
-84.6219,1,0.0848526,0,0,-4.91119,-2.60373,0.326937,0.275127,3.68752,1.67071
-86.1683,0.893323,0.0848526,2,0,-4.43711,-3.22957,-0.50067,0.0897393,9.2217,4.20282
-84.8017,0.96337,0.0848526,1,0,-4.72132,-3.20381,0.947801,0.133617,1.06059,-0.617866
-84.3655,0.997938,0.0848526,2,0,-5.03511,-2.65159,-0.134179,0.656803,-0.12363,0.0537225
-84.7646,0.989541,0.0848526,2,0,-4.74654,-3.18318,-0.23354,0.310447,0.712993,-0.80972
-84.7643,0.999516,0.0848526,0,0,-4.74253,-3.17853,0.0250119,-0.0469172,0.888097,-0.706098
-85.3875,0.815204,0.0848526,0,0,-5.02264,-3.16302,-0.658971,0.237448,-5.33451,-4.26327
-85.7572,0.989882,0.0848526,2,0,-5.42575,-2.26493,0.30895,0.132876,-6.01186,1.51737
-84.5834,0.940598,0.0848526,0,0,-5.11008,-2.3943,-0.992317,0.547206,0.126469,1.77498
-85.0996,0.938941,0.0848526,0,0,-5.2855,-2.26817,0.418205,-0.3692,-3.21087,2.14219
-85.1855,0.980556,0.0848526,2,0,-4.58603,-3.51238,-0.528222,0.188621,-0.491004,-1.64721
-84.5507,0.955729,0.0848526,2,0,-5.02083,-2.88612,-0.0351791,-0.793983,-2.18169,-1.77102
-84.5507,0.657793,0.0848526,0,0,-5.02083,-2.88612,-0.960094,-0.859305,-2.18169,-1.77102
-84.48,1,0.0848526,0,0,-5.00552,-2.85927,0.113369,0.156334,-1.53218,-1.37689
-84.5972,0.940175,0.0848526,1,0,-4.85747,-2.76231,0.321525,0.307188,3.45055,1.09634
-84.3909,0.999591,0.0848526,1,0,-4.95791,-2.76608,0.335185,0.0513878,0.668257,-0.0909986
-84.3785,0.99841,0.0848526,1,0,-5.04282,-2.70109,-0.00306515,-0.146545,-0.790653,-0.437525
-84.3785,0.795062,0.0848526,1,0,-5.04282,-2.70109,1.21101,-0.570188,-0.790653,-0.437525
-84.9943,0.950971,0.0848526,1,0,-5.04228,-3.03402,-0.350672,0.353979,-4.27897,-3.30216
-85.1518,0.835025,0.0848526,1,0,-4.60769,-3.16687,-0.907898,-0.732116,4.88136,1.5808
-86.3809,0.934447,0.0848526,2,0,-4.72003,-3.70114,0.195509,-0.598409,-6.36832,-5.92405
-86.5962,0.976228,0.0848526,1,0,-4.1283,-3.72865,-0.573855,-0.0922104,8.37616,4.93731
-86.3423,1,0.0848526,0,0,-4.17245,-3.70789,-0.454262,-0.101691,7.41825,4.18174
-85.7435,1,0.0848526,1,0,-4.43441,-3.84415,0.464861,0.181487,-2.6228,-3.19565
-85.8069,0.995928,0.0848526,2,0,-4.21083,-4.02086,-0.731635,0.57844,-0.589459,-1.5585
-86.0399,1,0.0848526,2,0,-3.97385,-4.24964,-0.0186941,0.182555,0.639864,-0.401453
-87.4329,0.734891,0.0848526,1,0,-3.85277,-4.01567,0.0507329,-0.551022,10.2158,7.12846
-87.3776,1,0.0848526,2,0,-2.88862,-5.21222,-1.08631,0.306289,6.20496,5.6286
-84.576,0.932054,0.0848526,3,0,-4.95705,-2.53983,-0.984498,1.1046,3.01222,1.71685
-84.6081,0.992938,0.0848526,2,0,-4.95578,-2.98802,-0.0310241,0.742072,-1.83484,-1.90104
-84.4708,0.995939,0.0848526,3,0,-4.9321,-2.6709,-0.282269,0.453828,2.38939,0.935785
-84.468,0.959614,0.0848526,0,0,-5.06406,-2.77215,-0.33247,-0.316284,-1.99366,-1.24956
-84.5446,0.996082,0.0848526,3,0,-4.84566,-2.96729,-0.372492,0.551038,1.16908,-0.340637
-86.5963,0.733575,0.0848526,1,0,-5.4006,-2.83766,-0.205068,0.619965,-9.01728,-4.73841
-84.6672,1,0.0848526,1,0,-5.04727,-2.38334,-0.727195,-0.814291,1.84185,2.33828
-84.767,0.908147,0.0848526,1,0,-4.83047,-2.72038,-0.125434,-0.810692,4.75135,1.72721
-86.4803,0.670104,0.0848526,1,0,-4.85038,-2.19546,1.09991,-0.45687,9.23045,5.59886
-87.413,0.897916,0.0848526,1,0,-4.68585,-2.36842,0.0637113,0.87075,13.7585,5.65361
-85.129,1,0.0848526,1,0,-5.25697,-2.7266,-0.855222,-0.64294,-5.66472,-2.56089
-84.4949,0.919926,0.0848526,1,0,-5.01002,-2.51062,0.703399,0.725048,1.81743,1.47948
-84.8845,0.951292,0.0848526,1,0,-5.24974,-2.62562,-0.0729265,-0.129731,-4.73578,-1.53413
-85.8286,0.915525,0.0848526,1,0,-4.80266,-2.42254,-0.23154,-0.126113,8.94641,4.10571
-84.4388,1,0.0848526,1,0,-5.10117,-2.50916,-0.753898,-0.341056,-0.516118,0.731293
-85.4505,0.894377,0.0848526,1,0,-5.36132,-2.24387,0.429823,0.187342,-4.67238,2.09047
-84.6163,0.898242,0.0848526,2,0,-5.19075,-2.59975,0.999837,-0.286729,-3.30286,-0.830508
-85.0955,0.839919,0.0848526,0,0,-4.84165,-2.54806,-0.832865,-0.0692354,6.37577,2.81243
-84.3871,0.974657,0.0848526,0,0,-5.07107,-2.58254,-0.708634,-0.139321,-0.387704,0.319554
-84.3788,0.992615,0.0848526,1,0,-5.0362,-2.71295,-0.141819,0.455657,-0.745652,-0.472342
-84.583,0.989988,0.0848526,2,0,-4.84517,-3.03058,0.305121,-0.222577,0.337002,-0.86275
-84.4126,0.989344,0.0848526,2,0,-5.09555,-2.64034,-0.311176,0.351063,-1.48876,-0.405396
-84.453,0.992999,0.0848526,1,0,-5.02836,-2.8113,0.272764,-0.206472,-1.55871,-1.21788
-86.2788,0.936537,0.0848526,2,0,-3.87724,-4.22482,0.478841,-1.01779,3.88575,2.31696
-89.2616,0.575258,0.0848526,1,0,-4.38541,-4.42036,0.00419169,-0.410904,-10.626,-10.1036
-90.6764,0.793729,0.0848526,0,0,-4.44597,-4.48636,0.331442,0.253986,-12.3233,-11.6612
-89.6205,1,0.0848526,1,0,-4.47535,-4.36009,0.381619,0.907332,-11.1837,-10.5298
-87.412,1,0.0848526,0,0,-4.32556,-4.27064,-0.790683,-0.635035,-7.47834,-7.27714
-86.0264,0.981534,0.0848526,1,0,-4.01173,-4.24296,0.99987,0.147905,-0.18853,-1.10642
-86.4496,0.83597,0.0848526,2,0,-3.51606,-4.75315,-1.00953,0.0923708,0.94653,0.214116
-86.7009,0.873844,0.0848526,1,0,-3.47023,-4.6729,0.421217,0.243752,4.23569,3.16793
-86.4573,1,0.0848526,0,0,-3.52377,-4.71815,-0.236721,-0.198296,1.59085,0.783501
-86.4151,0.8177,0.0848526,1,0,-3.59801,-4.72225,0.48778,0.600189,-0.415355,-1.05326
-86.6443,0.936318,0.0848526,0,0,-3.51,-4.63765,0.107772,0.184359,4.01623,2.92893
-86.383,0.941416,0.0848526,1,0,-3.86434,-4.51807,0.125568,0.688104,-2.39037,-2.90351
-86.6029,0.858927,0.0848526,3,0,-3.39559,-4.97855,0.137427,1.04681,-1.28996,-1.77422
-86.3301,0.847163,0.0848526,2,0,-3.72278,-4.46211,-0.0408658,-1.07681,2.44962,1.3443
-88.1988,0.613794,0.0848526,0,0,-3.61521,-4.24453,-0.165396,0.404435,11.9123,9.17426
-86.8601,1,0.0848526,0,0,-3.68638,-4.34262,-0.50581,-0.562996,6.62009,4.83599
-86.2503,0.742311,0.0848526,1,0,-3.77179,-4.44214,0.811014,0.685485,1.59262,0.571789
-86.5186,0.988571,0.0848526,3,0,-3.65939,-4.73495,-0.319224,0.34575,-2.16789,-2.65262
-87.3976,0.843316,0.0848526,1,0,-3.34389,-4.68495,-0.667911,0.0902207,7.76012,6.42551
-85.5681,1,0.0848526,2,0,-4.34404,-3.8182,0.199218,-1.4584,0.0493355,-1.16369
-85.4513,0.749255,0.0848526,1,0,-4.49314,-3.69344,0.573104,0.871317,-1.34894,-2.24398
-85.4979,0.946409,0.0848526,2,0,-4.51034,-3.26245,0.475646,-0.61406,6.15658,2.43824
-85.024,0.942662,0.0848526,3,0,-5.17728,-2.84337,0.222619,1.54192,-5.10625,-2.95863
-85.2864,0.986425,0.0848526,1,0,-5.24044,-2.81413,0.058016,0.244403,-6.07226,-3.24739
-85.7231,0.935341,0.0848526,0,0,-5.28014,-2.86172,-0.179914,0.00268902,-7.19826,-4.02794
-85.4401,1,0.0848526,1,0,-5.2423,-2.85534,-0.393675,-0.178022,-6.46004,-3.64704
-85.4284,1,0.0848526,1,0,-5.29504,-2.75017,0.111846,0.514592,-6.56501,-3.08711
-84.5635,1,0.0848526,1,0,-5.15368,-2.42299,-0.508146,-0.619106,-1.14352,1.17778
-84.9097,0.936612,0.0848526,1,0,-4.76924,-3.27949,-0.692025,0.76925,-1.2921,-2.07179
-85.223,0.908754,0.0848526,1,0,-4.50809,-3.50164,-0.444933,-0.557816,1.7323,-0.141164
-85.9677,0.976837,0.0848526,2,0,-4.31585,-4.01106,0.158244,-0.247165,-2.90428,-3.41838
-85.1739,0.999337,0.0848526,2,0,-4.59836,-3.50147,-0.0559159,0.677111,-0.613511,-1.73021
-85.4365,0.893751,0.0848526,0,0,-4.49677,-3.32454,0.0921986,0.557921,5.39475,2.06166
-85.3817,0.911239,0.0848526,1,0,-5.01115,-3.17593,-0.11804,-0.747413,-5.25455,-4.25174
-85.368,0.943499,0.0848526,1,0,-4.90611,-2.33975,-0.150777,1.35565,6.29541,3.83825
-84.6592,0.88156,0.0848526,0,0,-5.21513,-2.45416,0.859083,0.435721,-2.77128,0.434277
-85.056,0.939034,0.0848526,0,0,-5.14748,-2.21148,0.200193,0.733594,0.321244,3.57337
-85.6221,0.976837,0.0848526,1,0,-5.2127,-2.08117,0.0810625,0.189835,-0.674214,5.00946
-84.9497,0.79108,0.0848526,0,0,-5.28618,-2.5369,0.0272837,1.62389,-4.83112,-0.906455
-84.5424,1,0.0848526,1,0,-5.17109,-2.5764,0.477737,-0.124808,-2.68662,-0.454231
-84.539,0.95941,0.0848526,1,0,-5.03853,-2.45345,0.353915,0.374355,1.53338,1.74703
-86.4135,0.788714,0.0848526,2,0,-4.7581,-2.38998,-0.0319757,0.569054,10.8319,4.77616
-86.959,0.834631,0.0848526,0,0,-4.67398,-2.48232,0.283407,0.553934,12.9467,5.11785
-84.3784,1,0.0848526,1,0,-5.03361,-2.6034,-1.11033,-0.45077,0.365394,0.475146
-85.4865,0.953937,0.0848526,2,0,-4.59399,-3.63177,-0.425723,0.364182,-2.67341,-3.19175
-87.4982,0.865509,0.0848526,4,0,-1.08004,-7.17571,0.00604593,-1.0891,-1.98141,-3.03047
-87.398,0.887115,0.0848526,1,0,-0.874964,-7.16499,-0.559201,-0.51656,1.10842,1.07652
-87.8661,0.852132,0.0848526,4,0,0.0386438,-7.84631,-0.65741,1.23761,-0.571095,-2.22686
-87.8859,0.983758,0.0848526,1,0,-0.0757353,-7.81854,-0.0735474,0.341056,-1.04367,-2.95802
-87.4123,0.931441,0.0848526,3,0,-1.7538,-6.65559,0.405044,-1.29562,-2.95539,-3.69061
-87.553,0.956592,0.0848526,3,0,-2.23374,-5.86516,-0.702,0.429682,5.58568,5.62708
-88.342,0.747461,0.0848526,0,0,-2.16823,-5.82097,-0.162814,-0.220557,8.71777,8.99763
-87.1452,0.945111,0.0848526,0,0,-2.43255,-6.00938,0.72318,0.556674,-2.64436,-3.07711
-87.7119,0.99852,0.0848526,4,0,-0.384968,-7.42406,-0.187499,0.0636517,2.17148,2.89522
-87.4693,0.999108,0.0848526,3,0,-1.19255,-6.84879,0.509887,-0.366794,2.87687,3.31028
# Elapsed Time: 0.05 seconds (Warm-up)
#               0.04 seconds (Sampling)
#               0.09 seconds (Total)

